model_mtr_name,model_mtr_ep,dataset_name,dataset_type,metric_1,metric_2,p_value_mantissa,p_value_exponent,epoch,loss,loss_ranking,metric_1_ranking
ChemLlama_Medium_20m,0.0,bace_classification,classification,0.721558,,1.915167,-6,0,0.7120618224143982,0,6
ChemLlama_Medium_20m,0.0,bace_classification,classification,0.768116,,4.244165,-9,1,0.7897360920906067,3,5
ChemLlama_Medium_20m,0.0,bace_classification,classification,0.804167,,1.131566,-11,2,0.7726057171821594,2,1
ChemLlama_Medium_20m,0.0,bace_classification,classification,0.808333,,5.272629,-12,3,0.7655361294746399,1,0
ChemLlama_Medium_20m,0.0,bace_classification,classification,0.795471,,5.269794,-11,4,0.8181642293930054,6,4
ChemLlama_Medium_20m,0.0,bace_classification,classification,0.797464,,3.728126,-11,5,0.8087440133094788,5,3
ChemLlama_Medium_20m,0.0,bace_classification,classification,0.803261,,1.332832,-11,6,0.7977014780044556,4,2
ChemLlama_Medium_20m,0.0,bace_regression,regression,1.009868,0.846956,2.936856,-27,0,0.4790026843547821,0,6
ChemLlama_Medium_20m,0.0,bace_regression,regression,0.803525,0.660493,3.172343,-27,1,0.4885299801826477,2,0
ChemLlama_Medium_20m,0.0,bace_regression,regression,0.916768,0.743791,1.127291,-23,2,0.5318053364753723,6,4
ChemLlama_Medium_20m,0.0,bace_regression,regression,0.812849,0.643012,3.071211,-25,3,0.5099447965621948,3,1
ChemLlama_Medium_20m,0.0,bace_regression,regression,0.932819,0.732745,8.251106,-22,4,0.4845797717571258,1,5
ChemLlama_Medium_20m,0.0,bace_regression,regression,0.848035,0.66703,2.82771,-24,5,0.5116426944732666,4,2
ChemLlama_Medium_20m,0.0,bace_regression,regression,0.885584,0.703775,5.546982,-24,6,0.5127837061882019,5,3
ChemLlama_Medium_20m,0.0,delaney,regression,0.603724,0.473939,1.867424,-26,0,0.4448191523551941,4,6
ChemLlama_Medium_20m,0.0,delaney,regression,0.533678,0.425873,6.562857,-34,1,0.4858937859535217,6,5
ChemLlama_Medium_20m,0.0,delaney,regression,0.492275,0.399472,1.15487,-36,2,0.4510866701602936,5,4
ChemLlama_Medium_20m,0.0,delaney,regression,0.459856,0.377966,3.304954,-36,3,0.4285405576229095,3,0
ChemLlama_Medium_20m,0.0,delaney,regression,0.480354,0.389923,3.870415,-36,4,0.424928218126297,2,3
ChemLlama_Medium_20m,0.0,delaney,regression,0.463826,0.372716,2.481417,-37,5,0.4190006554126739,1,2
ChemLlama_Medium_20m,0.0,delaney,regression,0.462429,0.371552,7.981183,-37,6,0.412824809551239,0,1
ChemLlama_Medium_20m,0.0,hiv,classification,0.567905,,0.0083,,0,0.1092137545347213,5,6
ChemLlama_Medium_20m,0.0,hiv,classification,0.756733,,1.050586,-23,1,0.1189320161938667,6,4
ChemLlama_Medium_20m,0.0,hiv,classification,0.669989,,3.5274,-11,2,0.0993810519576072,4,5
ChemLlama_Medium_20m,0.0,hiv,classification,0.764783,,3.949618,-25,3,0.0810600891709327,2,3
ChemLlama_Medium_20m,0.0,hiv,classification,0.770716,,3.290181,-26,4,0.078866496682167,0,2
ChemLlama_Medium_20m,0.0,hiv,classification,0.785302,,5.726497,-29,5,0.0815460234880447,3,0
ChemLlama_Medium_20m,0.0,hiv,classification,0.783063,,1.553564,-28,6,0.080758512020111,1,1
