model_mtr_name,model_mtr_ep,dataset_name,dataset_type,metric_1,metric_2,p_value_mantissa,p_value_exponent,epoch,loss,loss_ranking,metric_1_ranking
ChemLlama_Small_20m,0.0,bace_classification,classification,0.777899,,9.519378,-10,0,0.6795861721038818,0,4
ChemLlama_Small_20m,0.0,bace_classification,classification,0.755616,,2.561212,-8,1,0.8370268940925598,6,6
ChemLlama_Small_20m,0.0,bace_classification,classification,0.786957,,2.217367,-10,2,0.7747041583061218,3,2
ChemLlama_Small_20m,0.0,bace_classification,classification,0.769746,,3.326481,-9,3,0.7359201908111572,1,5
ChemLlama_Small_20m,0.0,bace_classification,classification,0.787862,,1.909073,-10,4,0.7411783337593079,2,1
ChemLlama_Small_20m,0.0,bace_classification,classification,0.788768,,1.642423,-10,5,0.7895737886428833,4,0
ChemLlama_Small_20m,0.0,bace_classification,classification,0.786594,,2.353713,-10,6,0.7931009531021118,5,3
ChemLlama_Small_20m,0.0,bace_regression,regression,1.366558,1.144535,9.336458,-16,0,0.6562931537628174,6,6
ChemLlama_Small_20m,0.0,bace_regression,regression,0.959857,0.747235,4.133304,-23,1,0.5393874049186707,5,5
ChemLlama_Small_20m,0.0,bace_regression,regression,0.896926,0.740066,9.46796,-27,2,0.5038525462150574,4,4
ChemLlama_Small_20m,0.0,bace_regression,regression,0.822617,0.652803,6.586235,-26,3,0.4858239889144897,1,0
ChemLlama_Small_20m,0.0,bace_regression,regression,0.850326,0.677867,5.536523,-26,4,0.4952843189239502,3,1
ChemLlama_Small_20m,0.0,bace_regression,regression,0.879559,0.68488,2.21054,-25,5,0.4948609173297882,2,3
ChemLlama_Small_20m,0.0,bace_regression,regression,0.862819,0.673014,9.658025,-26,6,0.4842347800731659,0,2
ChemLlama_Small_20m,0.0,delaney,regression,0.611508,0.504347,6.572662,-32,0,0.4840095341205597,6,6
ChemLlama_Small_20m,0.0,delaney,regression,0.561976,0.468149,1.797745,-33,1,0.468633770942688,4,5
ChemLlama_Small_20m,0.0,delaney,regression,0.52996,0.43052,2.129535,-37,2,0.4810683131217956,5,4
ChemLlama_Small_20m,0.0,delaney,regression,0.478383,0.392815,3.600265,-34,3,0.3933115601539612,0,3
ChemLlama_Small_20m,0.0,delaney,regression,0.441979,0.351646,2.297863,-38,4,0.4281055033206939,1,0
ChemLlama_Small_20m,0.0,delaney,regression,0.450996,0.358484,4.298435,-39,5,0.4367467164993286,3,2
ChemLlama_Small_20m,0.0,delaney,regression,0.449416,0.357563,8.93229,-39,6,0.4348220229148865,2,1
ChemLlama_Small_20m,0.0,hiv,classification,0.721428,,5.481825,-18,0,0.1018867939710617,5,6
ChemLlama_Small_20m,0.0,hiv,classification,0.743196,,2.068549,-21,1,0.0806846991181373,0,5
