model_mtr_name,model_mtr_ep,dataset_name,dataset_type,metric_1,metric_2,p_value_mantissa,p_value_exponent,epoch,loss,loss_ranking,metric_1_ranking
ChemLlama_Medium_10m,0.0,bace_classification,classification,0.694384,,3.466457,-5,0,0.7358411550521851,3,6
ChemLlama_Medium_10m,0.0,bace_classification,classification,0.764855,,6.864437,-9,1,0.7221925258636475,2,5
ChemLlama_Medium_10m,0.0,bace_classification,classification,0.788949,,1.593598,-10,2,0.7587869763374329,6,2
ChemLlama_Medium_10m,0.0,bace_classification,classification,0.79529,,5.437212,-11,3,0.7366533279418945,4,0
ChemLlama_Medium_10m,0.0,bace_classification,classification,0.778442,,8.740124,-10,4,0.7389140129089355,5,4
ChemLlama_Medium_10m,0.0,bace_classification,classification,0.787138,,2.152089,-10,5,0.7180935144424438,1,3
ChemLlama_Medium_10m,0.0,bace_classification,classification,0.79058,,1.212929,-10,6,0.7060458660125732,0,1
ChemLlama_Medium_10m,0.0,bace_regression,regression,1.138979,0.963274,5.056538,-23,0,0.521705150604248,6,6
ChemLlama_Medium_10m,0.0,bace_regression,regression,0.87027,0.69696,1.893732,-24,1,0.43846195936203,1,1
ChemLlama_Medium_10m,0.0,bace_regression,regression,0.930972,0.727613,2.26532,-21,2,0.4471141993999481,2,5
ChemLlama_Medium_10m,0.0,bace_regression,regression,0.87575,0.678348,1.682339,-23,3,0.4641196727752685,5,2
ChemLlama_Medium_10m,0.0,bace_regression,regression,0.848393,0.667127,4.553307,-23,4,0.4261122047901153,0,0
ChemLlama_Medium_10m,0.0,bace_regression,regression,0.891313,0.684424,6.404604,-23,5,0.4541724622249603,3,3
ChemLlama_Medium_10m,0.0,bace_regression,regression,0.928385,0.720175,1.132536,-21,6,0.4550563991069793,4,4
ChemLlama_Medium_10m,0.0,delaney,regression,0.597365,0.474475,5.475736,-31,0,0.4748972058296203,5,6
ChemLlama_Medium_10m,0.0,delaney,regression,0.540659,0.434682,3.815051,-34,1,0.5608274936676025,6,5
ChemLlama_Medium_10m,0.0,delaney,regression,0.519812,0.428497,1.767922,-35,2,0.4478708803653717,4,4
ChemLlama_Medium_10m,0.0,delaney,regression,0.475439,0.392108,2.026145,-35,3,0.4452252089977264,3,3
ChemLlama_Medium_10m,0.0,delaney,regression,0.460717,0.380636,3.350591,-35,4,0.4301275312900543,2,0
ChemLlama_Medium_10m,0.0,delaney,regression,0.46182,0.373624,3.582773,-36,5,0.4296010732650757,1,1
ChemLlama_Medium_10m,0.0,delaney,regression,0.463953,0.373169,3.742676,-36,6,0.4293065071105957,0,2
ChemLlama_Medium_10m,0.0,hiv,classification,0.60669,,3.326653,-5,0,0.1096291691064834,6,6
ChemLlama_Medium_10m,0.0,hiv,classification,0.747359,,4.204741,-22,1,0.09452436119318,4,4
ChemLlama_Medium_10m,0.0,hiv,classification,0.700183,,5.849749,-15,2,0.0949244201183319,5,5
ChemLlama_Medium_10m,0.0,hiv,classification,0.766301,,2.102596,-25,3,0.0855030417442321,2,2
ChemLlama_Medium_10m,0.0,hiv,classification,0.771112,,2.781704,-26,4,0.0818365216255188,0,0
ChemLlama_Medium_10m,0.0,hiv,classification,0.763671,,6.254224,-25,5,0.0868926271796226,3,3
ChemLlama_Medium_10m,0.0,hiv,classification,0.76784,,1.105273,-25,6,0.0850819796323776,1,1
ChemLlama_Medium_10m,0.0,lipo,regression,0.850378,0.681406,4.460902,-15,0,0.6962054967880249,6,6
ChemLlama_Medium_10m,0.0,lipo,regression,0.79401,0.625939,1.973129,-27,1,0.668110191822052,5,5
ChemLlama_Medium_10m,0.0,lipo,regression,0.789322,0.622548,1.908707,-27,2,0.6461893916130066,4,4
ChemLlama_Medium_10m,0.0,lipo,regression,0.766695,0.599945,4.765774,-36,3,0.597700297832489,2,3
