model_mtr_name,model_mtr_ep,dataset_name,dataset_type,metric_1,metric_2,p_value_mantissa,p_value_exponent,epoch,loss,loss_ranking,metric_1_ranking
ChemLlama_Medium_30m,0.0,bace_classification,classification,0.705616,,1.106072,-5,0,0.7165558934211731,0,6
ChemLlama_Medium_30m,0.0,bace_classification,classification,0.754167,,3.130068,-8,1,0.7462604641914368,2,5
ChemLlama_Medium_30m,0.0,bace_classification,classification,0.781703,,5.20773,-10,2,0.7302438020706177,1,2
ChemLlama_Medium_30m,0.0,bace_classification,classification,0.792391,,8.930485,-11,3,0.7578753232955933,3,0
ChemLlama_Medium_30m,0.0,bace_classification,classification,0.775543,,1.37427,-9,4,0.8501425385475159,6,4
ChemLlama_Medium_30m,0.0,bace_classification,classification,0.781341,,5.518637,-10,5,0.8214849233627319,5,3
ChemLlama_Medium_30m,0.0,bace_classification,classification,0.7875,,2.027063,-10,6,0.8053112626075745,4,1
ChemLlama_Medium_30m,0.0,bace_regression,regression,1.179404,0.97222,9.01175,-19,0,0.5671799182891846,6,6
ChemLlama_Medium_30m,0.0,bace_regression,regression,0.783224,0.618041,5.199721,-27,1,0.4128760099411011,0,0
ChemLlama_Medium_30m,0.0,bace_regression,regression,0.91394,0.697054,6.865328,-22,2,0.4719713628292084,1,1
ChemLlama_Medium_30m,0.0,bace_regression,regression,1.005867,0.761211,8.348999,-23,3,0.5259254574775696,3,4
ChemLlama_Medium_30m,0.0,bace_regression,regression,0.984041,0.75744,3.391895,-21,4,0.5083091259002686,2,2
ChemLlama_Medium_30m,0.0,bace_regression,regression,0.99536,0.749315,5.545314,-23,5,0.5331956744194031,5,3
ChemLlama_Medium_30m,0.0,bace_regression,regression,1.007403,0.764634,2.438133,-22,6,0.5290088653564453,4,5
ChemLlama_Medium_30m,0.0,delaney,regression,0.55002,0.439278,4.304234,-30,0,0.4319010972976684,4,6
ChemLlama_Medium_30m,0.0,delaney,regression,0.472848,0.388495,1.470379,-33,1,0.4776276648044586,6,3
