model_mtr_name,model_mtr_ep,dataset_name,dataset_type,metric_1,metric_2,p_value_mantissa,p_value_exponent,epoch,loss,loss_ranking,metric_1_ranking
ChemLlama_Small_30m,0.0,bace_classification,classification,0.757428,,1.988768,-8,0,0.6805299520492554,0,4
ChemLlama_Small_30m,0.0,bace_classification,classification,0.714493,,4.248837,-6,1,0.8803967833518982,6,6
ChemLlama_Small_30m,0.0,bace_classification,classification,0.750181,,5.389708,-8,2,0.8293143510818481,3,5
ChemLlama_Small_30m,0.0,bace_classification,classification,0.758696,,1.663531,-8,3,0.7953806519508362,2,3
ChemLlama_Small_30m,0.0,bace_classification,classification,0.776449,,1.193939,-9,4,0.7931572198867798,1,0
ChemLlama_Small_30m,0.0,bace_classification,classification,0.770109,,3.150245,-9,5,0.8611339330673218,5,1
ChemLlama_Small_30m,0.0,bace_classification,classification,0.767572,,4.601006,-9,6,0.8591580390930176,4,2
ChemLlama_Small_30m,0.0,bace_regression,regression,1.050841,0.877719,9.668872,-20,0,0.4617045819759369,2,5
ChemLlama_Small_30m,0.0,bace_regression,regression,1.051651,0.813464,1.17677,-21,1,0.5431767702102661,6,6
ChemLlama_Small_30m,0.0,bace_regression,regression,0.823241,0.669335,2.555605,-25,2,0.4280637502670288,0,1
ChemLlama_Small_30m,0.0,bace_regression,regression,0.772984,0.606258,1.209802,-24,3,0.4470796287059784,1,0
ChemLlama_Small_30m,0.0,bace_regression,regression,0.92577,0.709443,5.996794,-22,4,0.4988159835338592,5,4
ChemLlama_Small_30m,0.0,bace_regression,regression,0.901574,0.68348,6.034701,-23,5,0.4910976588726043,3,2
ChemLlama_Small_30m,0.0,bace_regression,regression,0.918476,0.697486,1.159261,-22,6,0.4931260645389557,4,3
ChemLlama_Small_30m,0.0,delaney,regression,0.79811,0.635447,1.524158,-28,0,0.5825470685958862,6,6
ChemLlama_Small_30m,0.0,delaney,regression,0.659889,0.512428,3.172685,-35,1,0.5103632807731628,5,5
