model_mtr_name,model_mtr_ep,dataset_name,dataset_type,metric_1,metric_2,p_value_mantissa,p_value_exponent,epoch,loss,loss_ranking,metric_1_ranking
ChemBart_Medium_10m,0.0,bace_classification,classification,0.648188,,0.00182,,0,0.6607625484466553,1,6
ChemBart_Medium_10m,0.0,bace_classification,classification,0.798007,,3.390103,-11,1,0.6368933320045471,0,3
ChemBart_Medium_10m,0.0,bace_classification,classification,0.760688,,1.253343,-8,2,0.668023943901062,2,5
ChemBart_Medium_10m,0.0,bace_classification,classification,0.820471,,5.141406,-13,3,0.6717564463615417,3,0
ChemBart_Medium_10m,0.0,bace_classification,classification,0.805435,,8.985626,-12,4,0.7089070081710815,4,1
ChemBart_Medium_10m,0.0,bace_classification,classification,0.796377,,4.504823,-11,5,0.7308900356292725,5,4
ChemBart_Medium_10m,0.0,bace_classification,classification,0.802899,,1.422703,-11,6,0.7348735928535461,6,2
ChemBart_Medium_10m,0.0,bace_regression,regression,1.10508,0.937033,4.134767,-27,0,0.5739798545837402,6,6
ChemBart_Medium_10m,0.0,bace_regression,regression,0.878964,0.73182,2.095776,-28,1,0.5160216093063354,5,0
ChemBart_Medium_10m,0.0,bace_regression,regression,1.015678,0.823957,4.048009,-25,2,0.479436308145523,3,4
ChemBart_Medium_10m,0.0,bace_regression,regression,1.0362,0.866995,6.087757,-26,3,0.5122112035751343,4,5
ChemBart_Medium_10m,0.0,bace_regression,regression,0.970207,0.802336,2.573282,-24,4,0.4115417301654815,0,3
ChemBart_Medium_10m,0.0,bace_regression,regression,0.910111,0.74266,1.694003,-26,5,0.4625634253025055,2,1
ChemBart_Medium_10m,0.0,bace_regression,regression,0.922472,0.70381,6.630366,-24,6,0.4398688077926636,1,2
ChemBart_Medium_10m,0.0,delaney,regression,0.61551,0.494107,1.370053,-31,0,0.4721465408802032,5,3
ChemBart_Medium_10m,0.0,delaney,regression,0.66847,0.538233,3.341282,-29,1,0.5127353668212891,6,6
ChemBart_Medium_10m,0.0,delaney,regression,0.632363,0.514378,1.222307,-34,2,0.431066632270813,4,4
ChemBart_Medium_10m,0.0,delaney,regression,0.639515,0.493777,2.247338,-35,3,0.4217134118080139,3,5
ChemBart_Medium_10m,0.0,delaney,regression,0.464074,0.374994,1.702802,-40,4,0.4203104078769684,2,1
ChemBart_Medium_10m,0.0,delaney,regression,0.509281,0.414259,2.332384,-38,5,0.3950339555740356,1,2
ChemBart_Medium_10m,0.0,delaney,regression,0.462375,0.365582,4.361333,-38,6,0.3916840553283691,0,0
ChemBart_Medium_10m,0.0,hiv,classification,0.723398,,2.770419,-18,0,0.0842614248394966,6,5
ChemBart_Medium_10m,0.0,hiv,classification,0.698737,,9.166448,-15,1,0.0841268375515937,5,6
ChemBart_Medium_10m,0.0,hiv,classification,0.762888,,8.629977,-25,2,0.0799992382526397,1,0
ChemBart_Medium_10m,0.0,hiv,classification,0.738819,,1.072179,-20,3,0.0816873162984848,3,3
ChemBart_Medium_10m,0.0,hiv,classification,0.723681,,2.509649,-18,4,0.0834682509303093,4,4
ChemBart_Medium_10m,0.0,hiv,classification,0.761117,,1.782543,-24,5,0.0797437876462936,0,1
ChemBart_Medium_10m,0.0,hiv,classification,0.755725,,1.572845,-23,6,0.0806924775242805,2,2
ChemBart_Medium_10m,0.0,lipo,regression,0.822667,0.665636,2.175314,-21,0,0.6669313907623291,6,6
ChemBart_Medium_10m,0.0,lipo,regression,0.812259,0.641336,2.044787,-28,1,0.6341344118118286,4,4
ChemBart_Medium_10m,0.0,lipo,regression,0.78278,0.61558,9.594014,-30,2,0.6345829367637634,5,1
ChemBart_Medium_10m,0.0,lipo,regression,0.814994,0.648121,5.831606,-26,3,0.5957145690917969,2,5
ChemBart_Medium_10m,0.0,lipo,regression,0.80302,0.638422,6.973158,-25,4,0.6094129085540771,3,3
ChemBart_Medium_10m,0.0,lipo,regression,0.79131,0.641746,2.096426,-30,5,0.5762951374053955,0,2
ChemBart_Medium_10m,0.0,lipo,regression,0.775798,0.61229,3.674831,-34,6,0.5781155824661255,1,0
ChemBart_Medium_10m,0.0,tox21_sr_p53,classification,0.68719,,2.22758,-5,0,0.1954688876867294,6,6
ChemBart_Medium_10m,0.0,tox21_sr_p53,classification,0.722613,,4.293688,-7,1,0.1770219802856445,3,5
ChemBart_Medium_10m,0.0,tox21_sr_p53,classification,0.764472,,1.674248,-9,2,0.1882724463939666,5,2
ChemBart_Medium_10m,0.0,tox21_sr_p53,classification,0.74682,,1.95597,-8,3,0.1763226091861724,2,4
ChemBart_Medium_10m,0.0,tox21_sr_p53,classification,0.782965,,1.053322,-10,4,0.1750004738569259,1,0
ChemBart_Medium_10m,0.0,tox21_sr_p53,classification,0.778003,,2.255653,-10,5,0.1736767888069152,0,1
ChemBart_Medium_10m,0.0,tox21_sr_p53,classification,0.756834,,4.955967,-9,6,0.1771159321069717,4,3
ChemBart_Medium_10m,1.0,bace_classification,classification,0.748551,,6.708692,-8,0,0.7775074243545532,3,5
ChemBart_Medium_10m,1.0,bace_classification,classification,0.736232,,3.296302,-7,1,0.6981831789016724,1,6
ChemBart_Medium_10m,1.0,bace_classification,classification,0.807428,,6.234135,-12,2,0.6771920919418335,0,1
ChemBart_Medium_10m,1.0,bace_classification,classification,0.799275,,2.712801,-11,3,0.8218603730201721,6,3
ChemBart_Medium_10m,1.0,bace_classification,classification,0.801087,,1.967725,-11,4,0.7766555547714233,2,2
ChemBart_Medium_10m,1.0,bace_classification,classification,0.793478,,7.42102,-11,5,0.7846059799194336,4,4
ChemBart_Medium_10m,1.0,bace_classification,classification,0.811051,,3.173805,-12,6,0.7847176194190979,5,0
ChemBart_Medium_10m,1.0,bace_regression,regression,0.906912,0.774362,1.574549,-26,0,0.4681223034858703,3,2
ChemBart_Medium_10m,1.0,bace_regression,regression,0.932867,0.808777,2.077297,-26,1,0.4409829974174499,1,4
ChemBart_Medium_10m,1.0,bace_regression,regression,0.925928,0.78906,2.018378,-24,2,0.3864510655403137,0,3
ChemBart_Medium_10m,1.0,bace_regression,regression,1.264914,1.051085,1.987332,-12,3,0.4947586953639984,6,5
ChemBart_Medium_10m,1.0,bace_regression,regression,1.273089,0.983072,5.411806,-13,4,0.4436975419521332,2,6
ChemBart_Medium_10m,1.0,bace_regression,regression,0.809056,0.66593,3.616541,-25,5,0.478859394788742,4,0
ChemBart_Medium_10m,1.0,bace_regression,regression,0.851791,0.687378,1.711962,-24,6,0.4823255240917206,5,1
ChemBart_Medium_10m,1.0,delaney,regression,0.717232,0.558135,2.058937,-25,0,0.5269807577133179,6,6
ChemBart_Medium_10m,1.0,delaney,regression,0.695983,0.567141,4.085199,-23,1,0.4203505516052246,4,5
ChemBart_Medium_10m,1.0,delaney,regression,0.593328,0.455704,2.759185,-28,2,0.4541710317134857,5,4
ChemBart_Medium_10m,1.0,delaney,regression,0.588828,0.469304,1.983278,-32,3,0.4014988541603088,0,3
ChemBart_Medium_10m,1.0,delaney,regression,0.54399,0.427412,2.447168,-34,4,0.4101677238941192,1,2
ChemBart_Medium_10m,1.0,delaney,regression,0.430902,0.359747,7.271671,-39,5,0.4198039174079895,3,0
ChemBart_Medium_10m,1.0,delaney,regression,0.517909,0.41787,6.216697,-39,6,0.4165442883968353,2,1
ChemBart_Medium_10m,1.0,hiv,classification,0.627724,,6.686197,-7,0,0.104509063065052,6,5
ChemBart_Medium_10m,1.0,hiv,classification,0.604685,,4.666417,-5,1,0.1034977883100509,5,6
ChemBart_Medium_10m,1.0,hiv,classification,0.737301,,1.883602,-20,2,0.0907200947403907,3,2
ChemBart_Medium_10m,1.0,hiv,classification,0.758203,,5.816515,-24,3,0.0946402996778488,4,1
ChemBart_Medium_10m,1.0,hiv,classification,0.732538,,1.077599,-19,4,0.0839194878935813,2,3
ChemBart_Medium_10m,1.0,hiv,classification,0.77779,,1.576771,-27,5,0.0823656246066093,1,0
ChemBart_Medium_10m,1.0,hiv,classification,0.730196,,2.50792,-19,6,0.0822413340210914,0,4
ChemBart_Medium_10m,1.0,lipo,regression,0.809611,0.645777,1.097204,-24,0,0.6685456037521362,6,6
ChemBart_Medium_10m,1.0,lipo,regression,0.788299,0.635719,2.734223,-27,1,0.619974672794342,5,4
ChemBart_Medium_10m,1.0,lipo,regression,0.807931,0.650247,2.816596,-23,2,0.5923566818237305,4,5
ChemBart_Medium_10m,1.0,lipo,regression,0.74587,0.585894,2.381905,-37,3,0.5682759881019592,3,0
ChemBart_Medium_10m,1.0,lipo,regression,0.76046,0.594571,6.556216,-38,4,0.5631311535835266,2,3
ChemBart_Medium_10m,1.0,lipo,regression,0.752165,0.590731,3.449054,-37,5,0.5543869137763977,1,1
ChemBart_Medium_10m,1.0,lipo,regression,0.760269,0.589257,1.472326,-37,6,0.551580011844635,0,2
ChemBart_Medium_10m,1.0,tox21_sr_p53,classification,0.722102,,4.567266,-7,0,0.1726722568273544,4,6
ChemBart_Medium_10m,1.0,tox21_sr_p53,classification,0.724237,,3.525414,-7,1,0.1676861643791198,3,5
ChemBart_Medium_10m,1.0,tox21_sr_p53,classification,0.773252,,4.614698,-10,2,0.186736598610878,6,2
ChemBart_Medium_10m,1.0,tox21_sr_p53,classification,0.744775,,2.571089,-8,3,0.1600555330514907,0,4
ChemBart_Medium_10m,1.0,tox21_sr_p53,classification,0.783777,,9.286502,-11,4,0.1731117218732834,5,1
ChemBart_Medium_10m,1.0,tox21_sr_p53,classification,0.761134,,2.701186,-9,5,0.1660424619913101,1,3
ChemBart_Medium_10m,1.0,tox21_sr_p53,classification,0.784078,,8.862313,-11,6,0.1668770164251327,2,0
ChemBart_Medium_10m,2.0,bace_classification,classification,0.685326,,8.255802,-5,0,0.7405690550804138,5,6
ChemBart_Medium_10m,2.0,bace_classification,classification,0.772464,,2.205647,-9,1,0.7032953500747681,0,5
ChemBart_Medium_10m,2.0,bace_classification,classification,0.811594,,2.86478,-12,2,0.7096768021583557,2,0
ChemBart_Medium_10m,2.0,bace_classification,classification,0.806341,,7.613699,-12,3,0.7414479851722717,6,1
ChemBart_Medium_10m,2.0,bace_classification,classification,0.792754,,8.397004,-11,4,0.7056465148925781,1,3
ChemBart_Medium_10m,2.0,bace_classification,classification,0.778986,,8.022626,-10,5,0.7192747592926025,4,4
ChemBart_Medium_10m,2.0,bace_classification,classification,0.797101,,3.971374,-11,6,0.7184340357780457,3,2
ChemBart_Medium_10m,2.0,bace_regression,regression,0.890102,0.753597,4.819207,-26,0,0.4318976104259491,0,4
ChemBart_Medium_10m,2.0,bace_regression,regression,0.993756,0.846355,3.971212,-23,1,0.4426548480987549,2,5
ChemBart_Medium_10m,2.0,bace_regression,regression,0.872222,0.726569,8.275681,-29,2,0.5114269852638245,6,2
ChemBart_Medium_10m,2.0,bace_regression,regression,0.828736,0.694803,6.580415,-29,3,0.4423372745513916,1,1
ChemBart_Medium_10m,2.0,bace_regression,regression,0.885631,0.711488,1.649967,-25,4,0.461498498916626,3,3
ChemBart_Medium_10m,2.0,bace_regression,regression,1.094519,0.912176,1.630577,-23,5,0.4632735550403595,4,6
ChemBart_Medium_10m,2.0,bace_regression,regression,0.820331,0.675735,2.469597,-29,6,0.4679365456104278,5,0
ChemBart_Medium_10m,2.0,delaney,regression,0.785932,0.623108,8.121259,-28,0,0.5887669920921326,6,6
ChemBart_Medium_10m,2.0,delaney,regression,0.566311,0.45018,8.197456,-30,1,0.4383854269981384,4,5
ChemBart_Medium_10m,2.0,delaney,regression,0.476339,0.379872,6.089105,-38,2,0.4494509994983673,5,1
ChemBart_Medium_10m,2.0,delaney,regression,0.517662,0.405985,1.553066,-30,3,0.4106352925300598,2,4
ChemBart_Medium_10m,2.0,delaney,regression,0.498408,0.398378,2.606531,-39,4,0.4309065341949463,3,3
ChemBart_Medium_10m,2.0,delaney,regression,0.416621,0.339967,1.140096,-40,5,0.4059386849403381,0,0
ChemBart_Medium_10m,2.0,delaney,regression,0.479133,0.399518,6.940055,-40,6,0.4086070358753204,1,2
ChemBart_Medium_10m,2.0,hiv,classification,0.601879,,7.420683,-5,0,0.0978461652994155,6,6
ChemBart_Medium_10m,2.0,hiv,classification,0.687292,,2.856447,-13,1,0.0850608125329017,4,5
ChemBart_Medium_10m,2.0,hiv,classification,0.751459,,8.520641,-23,2,0.0933903306722641,5,2
