model_mtr_name,model_mtr_ep,dataset_name,dataset_type,metric_1,metric_2,p_value_mantissa,p_value_exponent,epoch,loss,loss_ranking,metric_1_ranking
ChemBart_Small_30m,0.0,bace_classification,classification,0.798913,,2.891628,-11,0,0.7179179191589355,2,0
ChemBart_Small_30m,0.0,bace_classification,classification,0.765217,,6.510083,-9,1,0.7448769807815552,3,5
ChemBart_Small_30m,0.0,bace_classification,classification,0.78587,,2.651136,-10,2,0.676349401473999,0,3
ChemBart_Small_30m,0.0,bace_classification,classification,0.788225,,1.797738,-10,3,0.7495994567871094,4,2
ChemBart_Small_30m,0.0,bace_classification,classification,0.792754,,8.397004,-11,4,0.7140644788742065,1,1
ChemBart_Small_30m,0.0,bace_classification,classification,0.77808,,9.252458,-10,5,0.757728099822998,5,4
ChemBart_Small_30m,0.0,bace_classification,classification,0.764493,,7.237321,-9,6,0.760314404964447,6,6
ChemBart_Small_30m,0.0,bace_regression,regression,1.160552,0.993583,1.099599,-17,0,0.5457035303115845,6,6
ChemBart_Small_30m,0.0,bace_regression,regression,1.041348,0.884299,9.098465,-29,1,0.442348301410675,1,5
ChemBart_Small_30m,0.0,bace_regression,regression,0.912969,0.767431,2.778283,-26,2,0.4174360036849975,0,2
ChemBart_Small_30m,0.0,bace_regression,regression,0.954089,0.788979,8.491048,-25,3,0.4616823494434356,4,4
ChemBart_Small_30m,0.0,bace_regression,regression,0.812783,0.668519,2.937384,-30,4,0.4469311833381653,3,0
ChemBart_Small_30m,0.0,bace_regression,regression,0.949109,0.766575,1.03104,-23,5,0.444157212972641,2,3
ChemBart_Small_30m,0.0,bace_regression,regression,0.888849,0.72458,2.28225,-24,6,0.4738492667675018,5,1
ChemBart_Small_30m,0.0,delaney,regression,0.489276,0.391483,2.862165,-34,0,0.4495260715484619,6,0
ChemBart_Small_30m,0.0,delaney,regression,0.732333,0.594069,3.933642,-22,1,0.4365215599536896,5,6
ChemBart_Small_30m,0.0,delaney,regression,0.563304,0.438335,3.629964,-33,2,0.4157789051532745,4,4
