model_mtr_name,model_mtr_ep,dataset_name,dataset_type,metric_1,metric_2,p_value_mantissa,p_value_exponent,epoch,loss,loss_ranking,metric_1_ranking
ChemBart_Small_20m,0.0,bace_classification,classification,0.788587,,1.692694,-10,0,0.7609500288963318,6,6
ChemBart_Small_20m,0.0,bace_classification,classification,0.80471,,1.025303,-11,1,0.6574071645736694,1,4
ChemBart_Small_20m,0.0,bace_classification,classification,0.819746,,5.934366,-13,2,0.6577366590499878,2,2
ChemBart_Small_20m,0.0,bace_classification,classification,0.794746,,5.970949,-11,3,0.667351245880127,3,5
ChemBart_Small_20m,0.0,bace_classification,classification,0.826993,,1.376925,-13,4,0.6497993469238281,0,0
ChemBart_Small_20m,0.0,bace_classification,classification,0.818659,,7.350911,-13,5,0.6962132453918457,4,3
ChemBart_Small_20m,0.0,bace_classification,classification,0.820652,,4.959859,-13,6,0.6982117891311646,5,1
ChemBart_Small_20m,0.0,bace_regression,regression,1.086535,0.924045,2.094493,-25,0,0.5251909494400024,6,3
ChemBart_Small_20m,0.0,bace_regression,regression,1.119531,0.956096,2.271149,-19,1,0.4143814444541931,1,4
ChemBart_Small_20m,0.0,bace_regression,regression,0.883404,0.720156,2.428286,-25,2,0.4408605098724365,2,2
ChemBart_Small_20m,0.0,bace_regression,regression,1.123385,0.922233,1.066148,-19,3,0.4411810040473938,3,5
ChemBart_Small_20m,0.0,bace_regression,regression,1.130125,0.8749,1.379177,-18,4,0.4059361815452575,0,6
ChemBart_Small_20m,0.0,bace_regression,regression,0.778954,0.619989,1.514911,-26,5,0.4571606516838074,4,0
ChemBart_Small_20m,0.0,bace_regression,regression,0.85177,0.697897,1.604581,-26,6,0.4718499481678009,5,1
ChemBart_Small_20m,0.0,delaney,regression,0.653232,0.493231,5.306849,-31,0,0.5532848238945007,6,5
ChemBart_Small_20m,0.0,delaney,regression,0.641737,0.514831,1.624007,-24,1,0.4112214148044586,4,4
ChemBart_Small_20m,0.0,delaney,regression,0.672034,0.519752,2.281167,-32,2,0.3865496814250946,3,6
ChemBart_Small_20m,0.0,delaney,regression,0.53221,0.422489,1.762861,-31,3,0.4152460694313049,5,3
ChemBart_Small_20m,0.0,delaney,regression,0.500352,0.403562,2.549049,-35,4,0.3818946778774261,2,2
ChemBart_Small_20m,0.0,delaney,regression,0.494935,0.387064,2.009887,-36,5,0.3789173662662506,1,1
ChemBart_Small_20m,0.0,delaney,regression,0.490287,0.381865,1.058371,-35,6,0.3774513304233551,0,0
ChemBart_Small_20m,0.0,hiv,classification,0.654719,,1.690937,-9,0,0.1037605032324791,6,5
ChemBart_Small_20m,0.0,hiv,classification,0.540855,,0.112351,,1,0.100312627851963,5,6
ChemBart_Small_20m,0.0,hiv,classification,0.737054,,2.063912,-20,2,0.0897125527262687,4,2
ChemBart_Small_20m,0.0,hiv,classification,0.755606,,1.649888,-23,3,0.0809834524989128,2,1
ChemBart_Small_20m,0.0,hiv,classification,0.734226,,5.831559,-20,4,0.0803405195474624,1,3
ChemBart_Small_20m,0.0,hiv,classification,0.76385,,5.807674,-25,5,0.0799146369099617,0,0
ChemBart_Small_20m,0.0,hiv,classification,0.727602,,6.325354,-19,6,0.0810001790523529,3,4
ChemBart_Small_20m,0.0,lipo,regression,0.810918,0.645726,5.191366,-27,0,0.656344473361969,5,4
ChemBart_Small_20m,0.0,lipo,regression,0.832997,0.672879,3.667941,-20,1,0.673595130443573,6,6
ChemBart_Small_20m,0.0,lipo,regression,0.816562,0.635071,5.663902,-29,2,0.6042389869689941,4,5
ChemBart_Small_20m,0.0,lipo,regression,0.781583,0.621901,2.084473,-29,3,0.5882434844970703,3,1
ChemBart_Small_20m,0.0,lipo,regression,0.791013,0.620502,4.214654,-32,4,0.5592004656791687,0,3
ChemBart_Small_20m,0.0,lipo,regression,0.786894,0.626722,3.141898,-29,5,0.5597123503684998,1,2
ChemBart_Small_20m,0.0,lipo,regression,0.774279,0.603723,3.257089,-35,6,0.5645585060119629,2,0
ChemBart_Small_20m,0.0,tox21_sr_p53,classification,0.726011,,2.83759,-7,0,0.1829480826854705,5,6
ChemBart_Small_20m,0.0,tox21_sr_p53,classification,0.726582,,2.645064,-7,1,0.1856655925512313,6,5
ChemBart_Small_20m,0.0,tox21_sr_p53,classification,0.747963,,1.677095,-8,2,0.1670888513326645,0,4
ChemBart_Small_20m,0.0,tox21_sr_p53,classification,0.768681,,9.075628,-10,3,0.1693091392517089,1,3
ChemBart_Small_20m,0.0,tox21_sr_p53,classification,0.772561,,5.115933,-10,4,0.1734552085399627,2,2
ChemBart_Small_20m,0.0,tox21_sr_p53,classification,0.792437,,2.365114,-11,5,0.1759078204631805,3,1
ChemBart_Small_20m,0.0,tox21_sr_p53,classification,0.792918,,2.189224,-11,6,0.1792148351669311,4,0
ChemBart_Small_20m,1.0,bace_classification,classification,0.730254,,6.869683,-7,0,0.8862185478210449,6,6
ChemBart_Small_20m,1.0,bace_classification,classification,0.776268,,1.228073,-9,1,0.7075328826904297,1,5
ChemBart_Small_20m,1.0,bace_classification,classification,0.810507,,3.515082,-12,2,0.7551683187484741,3,2
ChemBart_Small_20m,1.0,bace_classification,classification,0.81558,,1.338769,-12,3,0.7065895795822144,0,1
ChemBart_Small_20m,1.0,bace_classification,classification,0.796739,,4.229962,-11,4,0.7440146207809448,2,4
ChemBart_Small_20m,1.0,bace_classification,classification,0.823007,,3.097827,-13,5,0.8003770709037781,5,0
ChemBart_Small_20m,1.0,bace_classification,classification,0.806159,,7.87073,-12,6,0.7950373291969299,4,3
ChemBart_Small_20m,1.0,bace_regression,regression,0.902709,0.749858,5.501855,-26,0,0.4902881979942322,5,1
ChemBart_Small_20m,1.0,bace_regression,regression,1.051396,0.905634,1.107604,-26,1,0.4905305504798889,6,5
ChemBart_Small_20m,1.0,bace_regression,regression,0.803897,0.660119,5.651287,-27,2,0.4282570779323578,0,0
ChemBart_Small_20m,1.0,bace_regression,regression,1.007934,0.823106,1.969734,-23,3,0.4539883732795715,1,3
ChemBart_Small_20m,1.0,bace_regression,regression,0.967671,0.783248,2.115433,-25,4,0.4717247486114502,2,2
ChemBart_Small_20m,1.0,bace_regression,regression,1.022329,0.830237,1.581508,-19,5,0.4871984720230102,4,4
ChemBart_Small_20m,1.0,bace_regression,regression,1.205945,0.935504,2.624665,-17,6,0.4843292832374573,3,6
ChemBart_Small_20m,1.0,delaney,regression,0.77816,0.610635,4.967536,-28,0,0.4903449714183807,6,6
ChemBart_Small_20m,1.0,delaney,regression,0.586843,0.4732,2.786235,-29,1,0.4848404824733734,5,4
ChemBart_Small_20m,1.0,delaney,regression,0.521175,0.41427,5.076286,-31,2,0.4096490442752838,3,2
ChemBart_Small_20m,1.0,delaney,regression,0.550577,0.415986,4.407035,-31,3,0.4550449848175049,4,3
ChemBart_Small_20m,1.0,delaney,regression,0.520659,0.423043,2.420485,-37,4,0.3934614360332489,0,1
ChemBart_Small_20m,1.0,delaney,regression,0.615689,0.471454,2.503421,-38,5,0.3941367268562317,2,5
ChemBart_Small_20m,1.0,delaney,regression,0.493146,0.406066,1.373203,-41,6,0.3936764895915985,1,0
ChemBart_Small_20m,1.0,hiv,classification,0.676477,,6.117351,-12,0,0.0999621227383613,6,5
ChemBart_Small_20m,1.0,hiv,classification,0.710095,,2.468944,-16,1,0.0898119583725929,5,3
ChemBart_Small_20m,1.0,hiv,classification,0.645642,,1.427051,-8,2,0.0874193906784057,4,6
ChemBart_Small_20m,1.0,hiv,classification,0.685388,,4.963702,-13,3,0.0822391286492347,1,4
ChemBart_Small_20m,1.0,hiv,classification,0.73866,,1.137294,-20,4,0.0868132784962654,3,2
ChemBart_Small_20m,1.0,hiv,classification,0.756778,,1.032032,-23,5,0.0822565332055091,2,1
ChemBart_Small_20m,1.0,hiv,classification,0.769092,,6.533811,-26,6,0.0813960656523704,0,0
ChemBart_Small_20m,1.0,lipo,regression,0.846749,0.679127,7.266562,-22,0,0.6766459941864014,6,5
ChemBart_Small_20m,1.0,lipo,regression,0.838887,0.67765,1.558664,-16,1,0.6323080062866211,5,4
ChemBart_Small_20m,1.0,lipo,regression,0.871978,0.660832,4.182352,-23,2,0.6240253448486328,4,6
ChemBart_Small_20m,1.0,lipo,regression,0.785048,0.618545,2.741322,-32,3,0.5779467821121216,3,1
ChemBart_Small_20m,1.0,lipo,regression,0.803413,0.636867,6.61641,-27,4,0.5684964656829834,2,3
ChemBart_Small_20m,1.0,lipo,regression,0.795417,0.63458,2.839019,-26,5,0.5582413077354431,1,2
ChemBart_Small_20m,1.0,lipo,regression,0.760929,0.595176,1.716741,-35,6,0.5536090731620789,0,0
ChemBart_Small_20m,1.0,tox21_sr_p53,classification,0.711728,,1.55169,-6,0,0.1832219660282135,6,5
ChemBart_Small_20m,1.0,tox21_sr_p53,classification,0.731905,,1.362875,-7,1,0.170474886894226,5,4
ChemBart_Small_20m,1.0,tox21_sr_p53,classification,0.773282,,4.594028,-10,2,0.1643877029418945,4,1
ChemBart_Small_20m,1.0,tox21_sr_p53,classification,0.74667,,1.995854,-8,3,0.1624311357736587,0,3
ChemBart_Small_20m,1.0,tox21_sr_p53,classification,0.709803,,1.934513,-6,4,0.1637706905603408,2,6
ChemBart_Small_20m,1.0,tox21_sr_p53,classification,0.756924,,4.893793,-9,5,0.1639237850904464,3,2
ChemBart_Small_20m,1.0,tox21_sr_p53,classification,0.785792,,6.782192,-11,6,0.1631638556718826,1,0
ChemBart_Small_20m,2.0,bace_classification,classification,0.707428,,9.134708,-6,0,0.7691347002983093,3,5
ChemBart_Small_20m,2.0,bace_classification,classification,0.688043,,6.394756,-5,1,0.7108783721923828,1,6
ChemBart_Small_20m,2.0,bace_classification,classification,0.805978,,8.136168,-12,2,0.676944375038147,0,1
ChemBart_Small_20m,2.0,bace_classification,classification,0.795471,,5.269794,-11,3,0.7551586627960205,2,4
ChemBart_Small_20m,2.0,bace_classification,classification,0.797101,,3.971374,-11,4,0.8288505673408508,5,3
ChemBart_Small_20m,2.0,bace_classification,classification,0.814312,,1.708531,-12,5,0.8287028074264526,4,0
ChemBart_Small_20m,2.0,bace_classification,classification,0.804529,,1.059601,-11,6,0.8380481004714966,6,2
ChemBart_Small_20m,2.0,bace_regression,regression,0.934581,0.778834,1.339177,-24,0,0.6087989807128906,6,1
ChemBart_Small_20m,2.0,bace_regression,regression,1.118036,0.967192,2.817226,-26,1,0.5230240225791931,5,6
ChemBart_Small_20m,2.0,bace_regression,regression,1.040983,0.827456,1.976509,-21,2,0.4459499418735504,0,4
ChemBart_Small_20m,2.0,bace_regression,regression,0.948974,0.785512,7.695004,-29,3,0.4939084947109222,4,2
ChemBart_Small_20m,2.0,bace_regression,regression,1.048174,0.849854,7.733901,-23,4,0.449368953704834,1,5
ChemBart_Small_20m,2.0,bace_regression,regression,0.720104,0.593864,9.748377,-30,5,0.4884989261627197,2,0
ChemBart_Small_20m,2.0,bace_regression,regression,0.999309,0.805983,8.492061,-23,6,0.491061270236969,3,3
ChemBart_Small_20m,2.0,delaney,regression,0.587374,0.463779,1.750658,-30,0,0.4878346920013428,6,5
ChemBart_Small_20m,2.0,delaney,regression,0.583478,0.464219,7.880888,-30,1,0.4168164432048797,1,4
ChemBart_Small_20m,2.0,delaney,regression,0.484628,0.391964,3.043073,-34,2,0.4631187617778778,5,2
ChemBart_Small_20m,2.0,delaney,regression,0.44964,0.3628,1.027251,-36,3,0.4141177833080292,0,0
ChemBart_Small_20m,2.0,delaney,regression,0.46453,0.364252,3.472913,-37,4,0.4243906140327453,2,1
ChemBart_Small_20m,2.0,delaney,regression,0.589343,0.45554,9.975585,-36,5,0.4254057109355926,3,6
ChemBart_Small_20m,2.0,delaney,regression,0.499547,0.403944,1.148893,-35,6,0.4313372671604156,4,3
ChemBart_Small_20m,2.0,hiv,classification,0.538013,,0.139611,,0,0.1075691804289817,6,6
ChemBart_Small_20m,2.0,hiv,classification,0.68095,,1.760708,-12,1,0.0978288352489471,5,5
ChemBart_Small_20m,2.0,hiv,classification,0.712412,,1.152052,-16,2,0.0860725939273834,4,4
ChemBart_Small_20m,2.0,hiv,classification,0.713697,,7.523982,-17,3,0.0813291072845459,2,3
ChemBart_Small_20m,2.0,hiv,classification,0.735777,,3.304032,-20,4,0.0831444412469863,3,2
ChemBart_Small_20m,2.0,hiv,classification,0.746138,,6.727614,-22,5,0.0794980078935623,0,1
ChemBart_Small_20m,2.0,hiv,classification,0.76897,,6.877192,-26,6,0.0809283927083015,1,0
ChemBart_Small_20m,2.0,lipo,regression,0.886923,0.695915,5.010693,-17,0,0.7218250632286072,6,6
ChemBart_Small_20m,2.0,lipo,regression,0.807806,0.655907,6.617018,-25,1,0.6068055033683777,4,5
ChemBart_Small_20m,2.0,lipo,regression,0.789724,0.626279,6.55746,-31,2,0.6188679933547974,5,2
ChemBart_Small_20m,2.0,lipo,regression,0.805435,0.650403,1.535145,-26,3,0.5734692811965942,3,4
ChemBart_Small_20m,2.0,lipo,regression,0.791478,0.613676,2.357058,-35,4,0.5673835873603821,2,3
ChemBart_Small_20m,2.0,lipo,regression,0.76328,0.599894,8.77797,-38,5,0.5554345846176147,1,1
ChemBart_Small_20m,2.0,lipo,regression,0.759461,0.596152,2.265695,-37,6,0.5535550117492676,0,0
ChemBart_Small_20m,2.0,tox21_sr_p53,classification,0.732897,,1.202318,-7,0,0.1818338185548782,6,6
ChemBart_Small_20m,2.0,tox21_sr_p53,classification,0.758939,,3.687012,-9,1,0.1799037605524063,4,5
ChemBart_Small_20m,2.0,tox21_sr_p53,classification,0.766997,,1.160866,-9,2,0.1809865087270736,5,2
ChemBart_Small_20m,2.0,tox21_sr_p53,classification,0.772861,,4.891807,-10,3,0.1660090982913971,0,1
ChemBart_Small_20m,2.0,tox21_sr_p53,classification,0.764051,,1.778985,-9,4,0.1698007136583328,1,4
ChemBart_Small_20m,2.0,tox21_sr_p53,classification,0.78934,,3.876927,-11,5,0.174015924334526,3,0
ChemBart_Small_20m,2.0,tox21_sr_p53,classification,0.764742,,1.610111,-9,6,0.1730188429355621,2,3
ChemBart_Small_20m,3.0,bace_classification,classification,0.789855,,1.369783,-10,0,0.6911293864250183,0,1
ChemBart_Small_20m,3.0,bace_classification,classification,0.750725,,5.008236,-8,1,0.7143081426620483,2,5
ChemBart_Small_20m,3.0,bace_classification,classification,0.797464,,3.728126,-11,2,0.714048445224762,1,0
ChemBart_Small_20m,3.0,bace_classification,classification,0.780072,,6.75434,-10,3,0.7672246694564819,4,3
ChemBart_Small_20m,3.0,bace_classification,classification,0.742754,,1.438315,-7,4,0.7651321291923523,3,6
ChemBart_Small_20m,3.0,bace_classification,classification,0.782065,,4.913774,-10,5,0.7782390713691711,6,2
ChemBart_Small_20m,3.0,bace_classification,classification,0.774457,,1.625485,-9,6,0.774095356464386,5,4
ChemBart_Small_20m,3.0,bace_regression,regression,0.965597,0.812045,9.985965,-26,0,0.4439232945442199,0,2
ChemBart_Small_20m,3.0,bace_regression,regression,0.983583,0.84151,5.646246,-26,1,0.4867093563079834,4,3
ChemBart_Small_20m,3.0,bace_regression,regression,0.860797,0.701425,1.161481,-28,2,0.5477482676506042,6,1
ChemBart_Small_20m,3.0,bace_regression,regression,1.056378,0.895347,4.288119,-22,3,0.5375824570655823,5,5
ChemBart_Small_20m,3.0,bace_regression,regression,1.031582,0.841122,2.975057,-21,4,0.4858930110931396,3,4
ChemBart_Small_20m,3.0,bace_regression,regression,1.097455,0.873793,1.056059,-18,5,0.4555917084217071,1,6
ChemBart_Small_20m,3.0,bace_regression,regression,0.808106,0.658553,1.412298,-25,6,0.4628958702087402,2,0
ChemBart_Small_20m,3.0,delaney,regression,0.740641,0.542276,2.531433,-29,0,0.4328223168849945,4,6
ChemBart_Small_20m,3.0,delaney,regression,0.532558,0.419127,1.305284,-31,1,0.5208955407142639,6,2
ChemBart_Small_20m,3.0,delaney,regression,0.589067,0.459606,5.983318,-31,2,0.4424534142017364,5,4
ChemBart_Small_20m,3.0,delaney,regression,0.648287,0.503837,2.534741,-22,3,0.4158950448036194,3,5
ChemBart_Small_20m,3.0,delaney,regression,0.488888,0.390908,7.697244,-34,4,0.3989794552326202,0,1
ChemBart_Small_20m,3.0,delaney,regression,0.472118,0.368834,5.494424,-35,5,0.40408656001091,2,0
ChemBart_Small_20m,3.0,delaney,regression,0.552319,0.434238,4.849838,-33,6,0.4008443355560303,1,3
ChemBart_Small_20m,3.0,hiv,classification,0.714042,,6.705828,-17,0,0.1057438552379608,6,5
ChemBart_Small_20m,3.0,hiv,classification,0.749292,,1.987557,-22,1,0.0847168639302253,3,4
ChemBart_Small_20m,3.0,hiv,classification,0.602347,,6.874422,-5,2,0.0918997600674629,5,6
ChemBart_Small_20m,3.0,hiv,classification,0.767937,,1.061434,-25,3,0.0855472683906555,4,1
