model_mtr_name,model_mtr_ep,dataset_name,dataset_type,metric_1,metric_2,p_value_mantissa,p_value_exponent,epoch,loss,loss_ranking,metric_1_ranking
ChemLlama_Medium_10m,0.0,bace_classification,classification,0.604891,,0.028592,,0,0.8642154932022095,6,6
ChemLlama_Medium_10m,0.0,bace_classification,classification,0.692029,,4.363463,-5,1,0.7534851431846619,5,5
ChemLlama_Medium_10m,0.0,bace_classification,classification,0.748188,,7.04125,-8,2,0.675319254398346,3,3
ChemLlama_Medium_10m,0.0,bace_classification,classification,0.79529,,5.437212,-11,3,0.6406019330024719,0,1
ChemLlama_Medium_10m,0.0,bace_classification,classification,0.796558,,4.365298,-11,4,0.7035205364227295,4,0
ChemLlama_Medium_10m,0.0,bace_classification,classification,0.737138,,2.942909,-7,5,0.6685540080070496,1,4
ChemLlama_Medium_10m,0.0,bace_classification,classification,0.772645,,2.145582,-9,6,0.6747989058494568,2,2
ChemLlama_Medium_10m,0.0,bace_regression,regression,0.936684,0.78391,2.299684,-27,0,0.4154321551322937,0,2
ChemLlama_Medium_10m,0.0,bace_regression,regression,1.027133,0.837737,1.343154,-23,1,0.4924769997596741,5,4
ChemLlama_Medium_10m,0.0,bace_regression,regression,1.064382,0.878193,2.755181,-20,2,0.4853828251361847,4,6
ChemLlama_Medium_10m,0.0,bace_regression,regression,0.977924,0.76715,1.131416,-22,3,0.5135337114334106,6,3
ChemLlama_Medium_10m,0.0,bace_regression,regression,1.057866,0.846429,9.886469,-20,4,0.459032267332077,1,5
ChemLlama_Medium_10m,0.0,bace_regression,regression,0.923345,0.709938,8.971055,-24,5,0.4652223885059356,2,1
ChemLlama_Medium_10m,0.0,bace_regression,regression,0.791137,0.627327,1.511355,-23,6,0.4678976237773895,3,0
ChemLlama_Medium_10m,0.0,delaney,regression,0.82263,0.638094,1.629273,-32,0,0.5359872579574585,6,6
ChemLlama_Medium_10m,0.0,delaney,regression,0.722513,0.572515,2.14291,-24,1,0.5202416777610779,5,5
