model_mtr_name,model_mtr_ep,dataset_name,dataset_type,metric_1,metric_2,p_value_mantissa,p_value_exponent,epoch,loss,loss_ranking,metric_1_ranking
ChemBerta_Small_20m,0.0,bace_classification,classification,0.725,,1.283943,-6,0,0.8484084010124207,6,6
ChemBerta_Small_20m,0.0,bace_classification,classification,0.728442,,8.540786,-7,1,0.7601475119590759,5,5
ChemBerta_Small_20m,0.0,bace_classification,classification,0.813587,,1.962514,-12,2,0.6621533036231995,0,0
ChemBerta_Small_20m,0.0,bace_classification,classification,0.759783,,1.426026,-8,3,0.712443470954895,4,4
ChemBerta_Small_20m,0.0,bace_classification,classification,0.781159,,5.68074,-10,4,0.6770214438438416,1,3
ChemBerta_Small_20m,0.0,bace_classification,classification,0.812862,,2.252998,-12,5,0.6991424560546875,3,1
ChemBerta_Small_20m,0.0,bace_classification,classification,0.788949,,1.593598,-10,6,0.69761723279953,2,2
ChemBerta_Small_20m,0.0,bace_regression,regression,0.921039,0.775913,2.557512,-26,0,0.4195536077022552,0,3
ChemBerta_Small_20m,0.0,bace_regression,regression,0.926818,0.765198,9.089446,-25,1,0.4386410713195801,1,4
ChemBerta_Small_20m,0.0,bace_regression,regression,0.875338,0.70447,1.981033,-24,2,0.5033854246139526,6,0
ChemBerta_Small_20m,0.0,bace_regression,regression,0.907109,0.728108,1.046593,-25,3,0.4558188915252685,4,2
ChemBerta_Small_20m,0.0,bace_regression,regression,0.89228,0.691403,3.737105,-23,4,0.4619626700878143,5,1
ChemBerta_Small_20m,0.0,bace_regression,regression,1.052108,0.816072,1.271382,-20,5,0.4470834732055664,3,6
ChemBerta_Small_20m,0.0,bace_regression,regression,1.003366,0.778712,4.319518,-21,6,0.4444796442985534,2,5
ChemBerta_Small_20m,0.0,delaney,regression,0.706766,0.54066,8.121693,-29,0,0.4558144509792328,5,5
ChemBerta_Small_20m,0.0,delaney,regression,0.650252,0.480524,1.611923,-24,1,0.4793694317340851,6,4
ChemBerta_Small_20m,0.0,delaney,regression,0.561867,0.434394,9.877614,-36,2,0.4484367370605469,4,3
ChemBerta_Small_20m,0.0,delaney,regression,0.739602,0.557864,2.228655,-29,3,0.4172805249691009,3,6
ChemBerta_Small_20m,0.0,delaney,regression,0.463493,0.373637,2.588668,-38,4,0.3986665606498718,2,0
ChemBerta_Small_20m,0.0,delaney,regression,0.540029,0.424033,3.056278,-32,5,0.3870201408863067,1,2
ChemBerta_Small_20m,0.0,delaney,regression,0.500884,0.400299,2.706768,-38,6,0.3853399157524109,0,1
