model_mtr_name,model_mtr_ep,dataset_name,dataset_type,metric_1,metric_2,p_value_mantissa,p_value_exponent,epoch,loss,loss_ranking,metric_1_ranking
ChemBerta_Small_20m,0.0,bace_classification,classification,0.725,,1.283943,-6,0,0.8381813168525696,6,6
ChemBerta_Small_20m,0.0,bace_classification,classification,0.806159,,7.87073,-12,1,0.6768043637275696,0,3
ChemBerta_Small_20m,0.0,bace_classification,classification,0.799638,,2.544709,-11,2,0.7096973657608032,3,4
ChemBerta_Small_20m,0.0,bace_classification,classification,0.813587,,1.962514,-12,3,0.6819260716438293,1,1
ChemBerta_Small_20m,0.0,bace_classification,classification,0.812862,,2.252998,-12,4,0.6966040134429932,2,2
ChemBerta_Small_20m,0.0,bace_classification,classification,0.826087,,1.658207,-13,5,0.7363693714141846,5,0
ChemBerta_Small_20m,0.0,bace_classification,classification,0.798007,,3.390103,-11,6,0.7243120670318604,4,5
ChemBerta_Small_20m,0.0,bace_regression,regression,1.239358,1.046783,1.255671,-17,0,0.6229791641235352,6,6
ChemBerta_Small_20m,0.0,bace_regression,regression,0.921039,0.775913,2.557512,-26,1,0.450289785861969,1,2
ChemBerta_Small_20m,0.0,bace_regression,regression,1.02149,0.844209,4.009758,-23,2,0.53229820728302,5,3
ChemBerta_Small_20m,0.0,bace_regression,regression,0.875338,0.70447,1.981033,-24,3,0.4076630771160126,0,1
ChemBerta_Small_20m,0.0,bace_regression,regression,1.052108,0.816072,1.271382,-20,4,0.4832119345664978,4,4
ChemBerta_Small_20m,0.0,bace_regression,regression,1.138945,0.908283,3.179317,-17,5,0.4578048586845398,2,5
ChemBerta_Small_20m,0.0,bace_regression,regression,0.816166,0.645371,4.032744,-25,6,0.4582562446594238,3,0
ChemBerta_Small_20m,0.0,delaney,regression,0.720264,0.593344,3.809008,-29,0,0.5515725016593933,6,6
ChemBerta_Small_20m,0.0,delaney,regression,0.650252,0.480524,1.611923,-24,1,0.4675587713718414,5,5
ChemBerta_Small_20m,0.0,delaney,regression,0.561867,0.434394,9.877614,-36,2,0.4149864017963409,3,4
ChemBerta_Small_20m,0.0,delaney,regression,0.472193,0.376962,5.075097,-36,3,0.4405067265033722,4,0
ChemBerta_Small_20m,0.0,delaney,regression,0.547126,0.43796,4.361333,-38,4,0.3936103880405426,0,3
ChemBerta_Small_20m,0.0,delaney,regression,0.540029,0.424033,3.056278,-32,5,0.399380087852478,1,2
ChemBerta_Small_20m,0.0,delaney,regression,0.514247,0.42539,1.353257,-35,6,0.402252197265625,2,1
