model_mtr_name,model_mtr_ep,dataset_name,dataset_type,metric_1,metric_2,p_value_mantissa,p_value_exponent,epoch,loss,loss_ranking,metric_1_ranking
ChemBart_Small_10m,0.0,bace_classification,classification,0.8,,2.386729,-11,0,0.6754310131072998,1,5
ChemBart_Small_10m,0.0,bace_classification,classification,0.816123,,1.205266,-12,1,0.7190744280815125,6,2
ChemBart_Small_10m,0.0,bace_classification,classification,0.766304,,5.549549,-9,2,0.641878604888916,0,6
ChemBart_Small_10m,0.0,bace_classification,classification,0.809601,,4.164516,-12,3,0.7093372344970703,5,4
ChemBart_Small_10m,0.0,bace_classification,classification,0.821196,,4.451807,-13,4,0.6870038509368896,2,1
ChemBart_Small_10m,0.0,bace_classification,classification,0.826812,,1.429187,-13,5,0.70661461353302,4,0
ChemBart_Small_10m,0.0,bace_classification,classification,0.813406,,2.031526,-12,6,0.7008273601531982,3,3
ChemBart_Small_10m,0.0,bace_regression,regression,1.034408,0.853344,2.973015,-20,0,0.4320406913757324,1,6
ChemBart_Small_10m,0.0,bace_regression,regression,0.969681,0.814376,1.296573,-28,1,0.4758970737457275,5,3
ChemBart_Small_10m,0.0,bace_regression,regression,1.003287,0.83478,4.387889,-26,2,0.4844200313091278,6,5
ChemBart_Small_10m,0.0,bace_regression,regression,0.838196,0.678933,1.030822,-30,3,0.3805630505084991,0,1
ChemBart_Small_10m,0.0,bace_regression,regression,0.995339,0.821582,2.742049,-26,4,0.4579914510250091,4,4
ChemBart_Small_10m,0.0,bace_regression,regression,0.899436,0.73708,4.773788,-27,5,0.4341004192829132,2,2
ChemBart_Small_10m,0.0,bace_regression,regression,0.799797,0.639531,6.53953,-29,6,0.4415035545825958,3,0
ChemBart_Small_10m,0.0,delaney,regression,0.767912,0.597599,1.581422,-29,0,0.5560639500617981,6,6
ChemBart_Small_10m,0.0,delaney,regression,0.61483,0.476994,2.216764,-30,1,0.5539256930351257,5,5
ChemBart_Small_10m,0.0,delaney,regression,0.591804,0.475939,3.883421,-36,2,0.4050511121749878,0,4
ChemBart_Small_10m,0.0,delaney,regression,0.489895,0.390136,1.6405,-33,3,0.4344872534275055,3,1
ChemBart_Small_10m,0.0,delaney,regression,0.498308,0.38591,5.107733,-38,4,0.4164402782917022,1,2
ChemBart_Small_10m,0.0,delaney,regression,0.517441,0.410707,2.835953,-34,5,0.4351542294025421,4,3
ChemBart_Small_10m,0.0,delaney,regression,0.412898,0.328982,2.807404,-40,6,0.4214892387390136,2,0
ChemBart_Small_10m,0.0,hiv,classification,0.486431,,0.598019,,0,0.0924538671970367,5,6
ChemBart_Small_10m,0.0,hiv,classification,0.698828,,8.912556,-15,1,0.1029908508062362,6,5
ChemBart_Small_10m,0.0,hiv,classification,0.740289,,6.191725,-21,2,0.0908167511224746,4,4
ChemBart_Small_10m,0.0,hiv,classification,0.752761,,5.104213,-23,3,0.087462417781353,3,2
ChemBart_Small_10m,0.0,hiv,classification,0.750679,,1.156912,-22,4,0.0784217938780784,0,3
ChemBart_Small_10m,0.0,hiv,classification,0.758649,,4.857606,-24,5,0.0812644511461258,2,1
ChemBart_Small_10m,0.0,hiv,classification,0.774434,,6.733291,-27,6,0.0805510506033897,1,0
ChemBart_Small_10m,0.0,lipo,regression,0.814821,0.650838,2.052087,-24,0,0.6819921731948853,6,4
