model_mtr_name,model_mtr_ep,dataset_name,dataset_type,metric_1,metric_2,p_value_mantissa,p_value_exponent,epoch,loss,loss_ranking,metric_1_ranking
ChemBart_Medium_10m,0.0,bace_classification,classification,0.707609,,8.960619,-6,0,0.7806258797645569,6,6
ChemBart_Medium_10m,0.0,bace_classification,classification,0.756159,,2.37466,-8,1,0.6530275344848633,4,5
ChemBart_Medium_10m,0.0,bace_classification,classification,0.826268,,1.597813,-13,2,0.6120043396949768,0,0
ChemBart_Medium_10m,0.0,bace_classification,classification,0.804167,,1.131566,-11,3,0.6757880449295044,5,4
ChemBart_Medium_10m,0.0,bace_classification,classification,0.818478,,7.616946,-13,4,0.639102578163147,1,2
ChemBart_Medium_10m,0.0,bace_classification,classification,0.815761,,1.292746,-12,5,0.6402723789215088,2,3
ChemBart_Medium_10m,0.0,bace_classification,classification,0.820833,,4.784547,-13,6,0.6439308524131775,3,1
ChemBart_Medium_10m,0.0,bace_regression,regression,0.991203,0.828036,1.679261,-27,0,0.4470974802970886,2,6
ChemBart_Medium_10m,0.0,bace_regression,regression,0.985709,0.800122,3.104364,-23,1,0.4662244319915771,6,5
ChemBart_Medium_10m,0.0,bace_regression,regression,0.867787,0.712664,2.18148,-28,2,0.4396403133869171,0,3
ChemBart_Medium_10m,0.0,bace_regression,regression,0.864717,0.688796,4.46115,-26,3,0.4552415311336517,5,2
ChemBart_Medium_10m,0.0,bace_regression,regression,0.921235,0.730671,6.164564,-26,4,0.4474442899227142,3,4
ChemBart_Medium_10m,0.0,bace_regression,regression,0.857031,0.680763,1.598787,-26,5,0.4404990077018738,1,1
ChemBart_Medium_10m,0.0,bace_regression,regression,0.855957,0.676227,1.319918,-26,6,0.4491803050041199,4,0
ChemBart_Medium_10m,0.0,delaney,regression,0.873269,0.669412,1.373826,-30,0,0.6233526468276978,6,6
ChemBart_Medium_10m,0.0,delaney,regression,0.539943,0.419636,6.364063,-36,1,0.4349147975444793,3,5
ChemBart_Medium_10m,0.0,delaney,regression,0.522997,0.414143,3.900965,-37,2,0.4275611937046051,2,4
