model_mtr_name,model_mtr_ep,dataset_name,dataset_type,metric_1,metric_2,p_value_mantissa,p_value_exponent,epoch,loss,loss_ranking,metric_1_ranking
ChemBart_Medium_30m,0.0,bace_classification,classification,0.686051,,7.715302,-5,0,0.8016254305839539,6,6
ChemBart_Medium_30m,0.0,bace_classification,classification,0.778623,,8.494337,-10,1,0.6765742301940918,1,5
ChemBart_Medium_30m,0.0,bace_classification,classification,0.802174,,1.620402,-11,2,0.6724551320075989,0,3
ChemBart_Medium_30m,0.0,bace_classification,classification,0.782246,,4.772873,-10,3,0.8003190755844116,5,4
ChemBart_Medium_30m,0.0,bace_classification,classification,0.803261,,1.332832,-11,4,0.7205436825752258,3,0
ChemBart_Medium_30m,0.0,bace_classification,classification,0.802717,,1.469815,-11,5,0.7143523097038269,2,2
ChemBart_Medium_30m,0.0,bace_classification,classification,0.803261,,1.332832,-11,6,0.7250508069992065,4,0
ChemBart_Medium_30m,0.0,bace_regression,regression,0.89327,0.757215,1.407678,-27,0,0.4016873836517334,0,0
ChemBart_Medium_30m,0.0,bace_regression,regression,1.205802,0.979369,1.191445,-15,1,0.4987072348594665,5,5
ChemBart_Medium_30m,0.0,bace_regression,regression,1.20772,0.967059,2.763548,-15,2,0.5253013968467712,6,6
ChemBart_Medium_30m,0.0,bace_regression,regression,1.023073,0.815947,5.142109,-20,3,0.4706207811832428,3,3
ChemBart_Medium_30m,0.0,bace_regression,regression,1.157687,0.883887,1.314457,-18,4,0.4964547157287597,4,4
ChemBart_Medium_30m,0.0,bace_regression,regression,0.975796,0.770084,4.01382,-22,5,0.4413562417030334,1,1
ChemBart_Medium_30m,0.0,bace_regression,regression,0.980858,0.768198,4.065663,-22,6,0.4567019343376159,2,2
ChemBart_Medium_30m,0.0,delaney,regression,0.884774,0.685755,5.171576,-29,0,0.6038017868995667,6,6
ChemBart_Medium_30m,0.0,delaney,regression,0.544879,0.435179,2.557285,-35,1,0.5016818642616272,5,4
ChemBart_Medium_30m,0.0,delaney,regression,0.583862,0.440307,4.94739,-35,2,0.4157973527908325,2,5
ChemBart_Medium_30m,0.0,delaney,regression,0.455225,0.367778,2.883157,-38,3,0.4222440123558044,3,0
ChemBart_Medium_30m,0.0,delaney,regression,0.493207,0.397942,1.164674,-38,4,0.4407293200492859,4,3
ChemBart_Medium_30m,0.0,delaney,regression,0.476803,0.38814,1.222175,-37,5,0.3976160585880279,0,1
ChemBart_Medium_30m,0.0,delaney,regression,0.482193,0.391831,1.27615,-37,6,0.4013130962848663,1,2
ChemBart_Medium_30m,0.0,hiv,classification,0.564312,,0.012425,,0,0.090911217033863,6,6
ChemBart_Medium_30m,0.0,hiv,classification,0.740458,,5.809528,-21,1,0.0896573290228843,5,5
ChemBart_Medium_30m,0.0,hiv,classification,0.753694,,3.529584,-23,2,0.079847365617752,0,3
ChemBart_Medium_30m,0.0,hiv,classification,0.757334,,8.25429,-24,3,0.0845557823777198,4,2
ChemBart_Medium_30m,0.0,hiv,classification,0.750146,,1.424952,-22,4,0.0820175111293792,3,4
ChemBart_Medium_30m,0.0,hiv,classification,0.767039,,1.54562,-25,5,0.0809943079948425,2,0
ChemBart_Medium_30m,0.0,hiv,classification,0.764675,,4.13048,-25,6,0.0803112238645553,1,1
ChemBart_Medium_30m,0.0,lipo,regression,0.848623,0.682156,6.77451,-19,0,0.6533889174461365,6,6
ChemBart_Medium_30m,0.0,lipo,regression,0.759924,0.606474,3.401203,-31,1,0.6033110022544861,4,4
ChemBart_Medium_30m,0.0,lipo,regression,0.794222,0.641645,3.832517,-31,2,0.6330253481864929,5,5
ChemBart_Medium_30m,0.0,lipo,regression,0.745454,0.584282,2.095071,-40,3,0.5579122304916382,3,3
ChemBart_Medium_30m,0.0,lipo,regression,0.728493,0.570178,6.22213,-42,4,0.5570744276046753,2,1
ChemBart_Medium_30m,0.0,lipo,regression,0.72532,0.562301,1.012316,-43,5,0.5439528226852417,1,0
ChemBart_Medium_30m,0.0,lipo,regression,0.731168,0.56532,6.187379,-43,6,0.5368409752845764,0,2
ChemBart_Medium_30m,0.0,tox21_sr_p53,classification,0.745828,,2.234188,-8,0,0.1817424893379211,6,4
ChemBart_Medium_30m,0.0,tox21_sr_p53,classification,0.742821,,3.331866,-8,1,0.1674410998821258,3,5
