model_mtr_name,model_mtr_ep,dataset_name,dataset_type,metric_1,metric_2,p_value_mantissa,p_value_exponent,epoch,loss,loss_ranking,metric_1_ranking
ChemBart_Medium_20m,0.0,bace_classification,classification,0.740399,,1.947228,-7,0,0.7797773480415344,6,6
ChemBart_Medium_20m,0.0,bace_classification,classification,0.747645,,7.569885,-8,1,0.6800097823143005,1,4
ChemBart_Medium_20m,0.0,bace_classification,classification,0.794384,,6.35459,-11,2,0.6477857232093811,0,0
ChemBart_Medium_20m,0.0,bace_classification,classification,0.746377,,8.955375,-8,3,0.777076005935669,5,5
ChemBart_Medium_20m,0.0,bace_classification,classification,0.779891,,6.951352,-10,4,0.6954522728919983,4,3
ChemBart_Medium_20m,0.0,bace_classification,classification,0.793659,,7.194741,-11,5,0.6867193579673767,2,1
ChemBart_Medium_20m,0.0,bace_classification,classification,0.788225,,1.797738,-10,6,0.6901366114616394,3,2
ChemBart_Medium_20m,0.0,bace_regression,regression,0.898804,0.760677,3.23219,-26,0,0.4352282583713531,0,1
ChemBart_Medium_20m,0.0,bace_regression,regression,1.078116,0.882482,2.477886,-20,1,0.439522385597229,1,6
ChemBart_Medium_20m,0.0,bace_regression,regression,0.983306,0.813872,3.869744,-23,2,0.5322606563568115,6,4
ChemBart_Medium_20m,0.0,bace_regression,regression,0.962469,0.772275,8.465631,-21,3,0.5259233117103577,5,3
ChemBart_Medium_20m,0.0,bace_regression,regression,0.984338,0.790379,1.929433,-20,4,0.4807396829128265,4,5
ChemBart_Medium_20m,0.0,bace_regression,regression,0.905797,0.708913,1.906422,-22,5,0.4686220586299896,3,2
ChemBart_Medium_20m,0.0,bace_regression,regression,0.896498,0.697597,1.827782,-22,6,0.4677813053131103,2,0
ChemBart_Medium_20m,0.0,delaney,regression,0.810827,0.638185,5.888109,-30,0,0.5792734622955322,6,6
ChemBart_Medium_20m,0.0,delaney,regression,0.467314,0.364297,7.252381,-40,1,0.4460096061229706,5,4
ChemBart_Medium_20m,0.0,delaney,regression,0.517721,0.385112,7.055796,-41,2,0.4375386834144592,4,5
ChemBart_Medium_20m,0.0,delaney,regression,0.455285,0.377285,1.351763,-37,3,0.4343396127223968,3,2
ChemBart_Medium_20m,0.0,delaney,regression,0.459517,0.367416,2.134652,-40,4,0.4331741333007812,2,3
ChemBart_Medium_20m,0.0,delaney,regression,0.438043,0.355599,1.990827,-40,5,0.4134160280227661,0,0
ChemBart_Medium_20m,0.0,delaney,regression,0.442994,0.359143,1.473882,-40,6,0.4188385009765625,1,1
ChemBart_Medium_20m,0.0,hiv,classification,0.594077,,0.000254,,0,0.1135007143020629,6,6
ChemBart_Medium_20m,0.0,hiv,classification,0.751536,,8.266048,-23,1,0.0856929272413253,5,4
ChemBart_Medium_20m,0.0,hiv,classification,0.76662,,1.841082,-25,2,0.0827808156609535,2,1
ChemBart_Medium_20m,0.0,hiv,classification,0.751189,,9.474358,-23,3,0.0836226120591163,3,5
ChemBart_Medium_20m,0.0,hiv,classification,0.776232,,3.100985,-27,4,0.0838261768221855,4,0
ChemBart_Medium_20m,0.0,hiv,classification,0.761094,,1.799484,-24,5,0.0794489011168479,0,2
ChemBart_Medium_20m,0.0,hiv,classification,0.761044,,1.836738,-24,6,0.0803094580769538,1,3
ChemBart_Medium_20m,0.0,lipo,regression,0.837277,0.67579,1.939533,-19,0,0.6671899557113647,5,5
ChemBart_Medium_20m,0.0,lipo,regression,0.790726,0.641477,3.340286,-30,1,0.617350697517395,4,4
ChemBart_Medium_20m,0.0,lipo,regression,0.848984,0.682559,7.287015,-26,2,0.6741475462913513,6,6
ChemBart_Medium_20m,0.0,lipo,regression,0.749697,0.59637,6.198328,-37,3,0.5772931575775146,3,3
ChemBart_Medium_20m,0.0,lipo,regression,0.746203,0.593616,1.990107,-37,4,0.5716384649276733,2,2
ChemBart_Medium_20m,0.0,lipo,regression,0.744602,0.583441,1.928345,-40,5,0.5677895545959473,1,0
ChemBart_Medium_20m,0.0,lipo,regression,0.745969,0.584834,9.299913,-40,6,0.5645522475242615,0,1
ChemBart_Medium_20m,0.0,tox21_sr_p53,classification,0.733409,,1.126898,-7,0,0.1849693208932876,6,5
ChemBart_Medium_20m,0.0,tox21_sr_p53,classification,0.765704,,1.400851,-9,1,0.1726077795028686,2,1
ChemBart_Medium_20m,0.0,tox21_sr_p53,classification,0.724688,,3.336692,-7,2,0.168120190501213,0,6
ChemBart_Medium_20m,0.0,tox21_sr_p53,classification,0.756954,,4.873237,-9,3,0.1822346299886703,5,3
ChemBart_Medium_20m,0.0,tox21_sr_p53,classification,0.771839,,5.695421,-10,4,0.1809078007936477,4,0
ChemBart_Medium_20m,0.0,tox21_sr_p53,classification,0.75542,,6.03623,-9,5,0.1707208454608917,1,4
ChemBart_Medium_20m,0.0,tox21_sr_p53,classification,0.765043,,1.541649,-9,6,0.1730185151100158,3,2
ChemBart_Medium_20m,1.0,bace_classification,classification,0.768841,,3.809632,-9,0,0.6673904061317444,0,6
ChemBart_Medium_20m,1.0,bace_classification,classification,0.793841,,6.975146,-11,1,0.7097567319869995,3,3
ChemBart_Medium_20m,1.0,bace_classification,classification,0.78442,,3.358749,-10,2,0.6859742403030396,1,5
ChemBart_Medium_20m,1.0,bace_classification,classification,0.807971,,5.63859,-12,3,0.6950556039810181,2,0
ChemBart_Medium_20m,1.0,bace_classification,classification,0.793116,,7.894427,-11,4,0.7190139889717102,4,4
