model_mtr_name,model_mtr_ep,dataset_name,dataset_type,metric_1,metric_2,p_value_mantissa,p_value_exponent,epoch,loss,loss_ranking,metric_1_ranking
ChemBerta_Medium_30m,0.0,bace_classification,classification,0.760145,,1.354371,-8,0,0.6912583708763123,0,6
ChemBerta_Medium_30m,0.0,bace_classification,classification,0.771014,,2.748133,-9,1,0.7108277082443237,1,5
ChemBerta_Medium_30m,0.0,bace_classification,classification,0.813587,,1.962514,-12,2,0.7200392484664917,2,1
ChemBerta_Medium_30m,0.0,bace_classification,classification,0.817029,,1.010969,-12,3,0.7627545595169067,3,0
ChemBerta_Medium_30m,0.0,bace_classification,classification,0.804348,,1.095011,-11,4,0.8004376888275146,4,2
ChemBerta_Medium_30m,0.0,bace_classification,classification,0.798551,,3.081853,-11,5,0.8350136280059814,6,4
ChemBerta_Medium_30m,0.0,bace_classification,classification,0.802536,,1.518437,-11,6,0.8060405850410461,5,3
ChemBerta_Medium_30m,0.0,bace_regression,regression,1.09501,0.935138,2.936799,-21,0,0.4529498815536499,1,5
ChemBerta_Medium_30m,0.0,bace_regression,regression,0.854634,0.697072,8.516381,-25,1,0.4303851127624511,0,0
ChemBerta_Medium_30m,0.0,bace_regression,regression,1.248414,0.983376,3.54234,-19,2,0.6345129609107971,6,6
ChemBerta_Medium_30m,0.0,bace_regression,regression,0.938369,0.713268,2.703414,-20,3,0.4782654345035553,2,2
ChemBerta_Medium_30m,0.0,bace_regression,regression,0.931808,0.717083,1.90706,-22,4,0.4965228140354156,4,1
ChemBerta_Medium_30m,0.0,bace_regression,regression,1.003815,0.75554,2.05591,-19,5,0.4985384047031402,5,4
ChemBerta_Medium_30m,0.0,bace_regression,regression,0.965414,0.726442,4.211268,-20,6,0.4896678924560547,3,3
ChemBerta_Medium_30m,0.0,delaney,regression,0.620425,0.4892,1.280589,-27,0,0.5108386874198914,6,5
ChemBerta_Medium_30m,0.0,delaney,regression,0.639443,0.476968,8.953956,-26,1,0.4667091071605682,4,6
ChemBerta_Medium_30m,0.0,delaney,regression,0.571298,0.464858,4.381248,-36,2,0.5067808628082275,5,3
ChemBerta_Medium_30m,0.0,delaney,regression,0.594785,0.468028,2.15142,-33,3,0.437412828207016,3,4
ChemBerta_Medium_30m,0.0,delaney,regression,0.463965,0.383537,1.879626,-37,4,0.3988899886608124,2,2
ChemBerta_Medium_30m,0.0,delaney,regression,0.463729,0.382907,2.561971,-37,5,0.3938652575016022,1,1
ChemBerta_Medium_30m,0.0,delaney,regression,0.463143,0.383858,2.4119,-37,6,0.3931350111961365,0,0
ChemBerta_Medium_30m,0.0,hiv,classification,0.562419,,0.015257,,0,0.0997527986764907,6,6
ChemBerta_Medium_30m,0.0,hiv,classification,0.686359,,3.747017,-13,1,0.0856712311506271,5,5
ChemBerta_Medium_30m,0.0,hiv,classification,0.745043,,1.023549,-21,2,0.082818754017353,2,2
ChemBerta_Medium_30m,0.0,hiv,classification,0.737351,,1.848926,-20,3,0.0844813585281372,4,3
ChemBerta_Medium_30m,0.0,hiv,classification,0.725987,,1.119049,-18,4,0.0831067562103271,3,4
ChemBerta_Medium_30m,0.0,hiv,classification,0.763644,,6.324329,-25,5,0.0816139429807663,1,0
ChemBerta_Medium_30m,0.0,hiv,classification,0.75368,,3.54854,-23,6,0.0806124880909919,0,1
ChemBerta_Medium_30m,0.0,lipo,regression,0.806462,0.639528,3.321745,-26,0,0.6672917008399963,6,6
ChemBerta_Medium_30m,0.0,lipo,regression,0.783335,0.619046,2.177456,-32,1,0.6160324215888977,5,5
ChemBerta_Medium_30m,0.0,lipo,regression,0.777294,0.611283,2.211528,-36,2,0.6013278961181641,4,4
ChemBerta_Medium_30m,0.0,lipo,regression,0.725431,0.570618,3.769014,-41,3,0.5443710088729858,2,3
ChemBerta_Medium_30m,0.0,lipo,regression,0.720396,0.566816,7.56253,-43,4,0.5565108060836792,3,2
ChemBerta_Medium_30m,0.0,lipo,regression,0.712639,0.552847,3.272414,-45,5,0.5319890975952148,1,1
ChemBerta_Medium_30m,0.0,lipo,regression,0.712142,0.549357,2.073839,-46,6,0.5312510132789612,0,0
ChemBerta_Medium_30m,0.0,tox21_sr_p53,classification,0.743061,,3.227621,-8,0,0.2020395994186401,6,6
ChemBerta_Medium_30m,0.0,tox21_sr_p53,classification,0.764381,,1.696174,-9,1,0.1720729768276214,5,5
ChemBerta_Medium_30m,0.0,tox21_sr_p53,classification,0.778515,,2.086825,-10,2,0.1687489300966262,4,4
ChemBerta_Medium_30m,0.0,tox21_sr_p53,classification,0.788318,,4.558268,-11,3,0.1601599752902984,1,3
ChemBerta_Medium_30m,0.0,tox21_sr_p53,classification,0.817005,,3.83169,-13,4,0.155951052904129,0,0
ChemBerta_Medium_30m,0.0,tox21_sr_p53,classification,0.808796,,1.581982,-12,5,0.1624054163694381,2,2
ChemBerta_Medium_30m,0.0,tox21_sr_p53,classification,0.809698,,1.356429,-12,6,0.1660479754209518,3,1
ChemBerta_Medium_30m,1.0,bace_classification,classification,0.765217,,6.510083,-9,0,0.7319446802139282,1,6
ChemBerta_Medium_30m,1.0,bace_classification,classification,0.777174,,1.066332,-9,1,0.7430340051651001,2,5
ChemBerta_Medium_30m,1.0,bace_classification,classification,0.813587,,1.962514,-12,2,0.7001352310180664,0,1
ChemBerta_Medium_30m,1.0,bace_classification,classification,0.794565,,6.159879,-11,3,0.7893117070198059,4,4
ChemBerta_Medium_30m,1.0,bace_classification,classification,0.817935,,8.472397,-13,4,0.7702076435089111,3,0
ChemBerta_Medium_30m,1.0,bace_classification,classification,0.806522,,7.364817,-12,5,0.831409215927124,6,2
ChemBerta_Medium_30m,1.0,bace_classification,classification,0.806341,,7.613699,-12,6,0.8212636709213257,5,3
ChemBerta_Medium_30m,1.0,bace_regression,regression,1.149786,0.809518,1.757021,-22,0,0.581089437007904,6,6
ChemBerta_Medium_30m,1.0,bace_regression,regression,0.905928,0.740522,2.349873,-25,1,0.4276163578033447,0,3
ChemBerta_Medium_30m,1.0,bace_regression,regression,0.896303,0.711621,2.646935,-23,2,0.4897089004516601,1,1
ChemBerta_Medium_30m,1.0,bace_regression,regression,1.091588,0.835673,7.685697,-19,3,0.5645846128463745,5,5
ChemBerta_Medium_30m,1.0,bace_regression,regression,0.913739,0.711994,2.224153,-22,4,0.5019757151603699,4,4
ChemBerta_Medium_30m,1.0,bace_regression,regression,0.875084,0.690994,1.196718,-23,5,0.4943706095218658,2,0
ChemBerta_Medium_30m,1.0,bace_regression,regression,0.902881,0.706156,3.013906,-22,6,0.4978123307228088,3,2
ChemBerta_Medium_30m,1.0,delaney,regression,0.671178,0.534622,2.221437,-28,0,0.4836940169334411,5,6
ChemBerta_Medium_30m,1.0,delaney,regression,0.572714,0.475954,8.852452,-35,1,0.5310383439064026,6,5
ChemBerta_Medium_30m,1.0,delaney,regression,0.448571,0.366884,1.191729,-37,2,0.4334059953689575,3,0
ChemBerta_Medium_30m,1.0,delaney,regression,0.540905,0.432493,3.304954,-36,3,0.4441601634025574,4,4
ChemBerta_Medium_30m,1.0,delaney,regression,0.475181,0.400496,1.504024,-36,4,0.3910738229751587,0,3
ChemBerta_Medium_30m,1.0,delaney,regression,0.466329,0.388996,3.174915,-38,5,0.4087842404842376,2,2
ChemBerta_Medium_30m,1.0,delaney,regression,0.460677,0.385352,1.5864,-38,6,0.4073973000049591,1,1
ChemBerta_Medium_30m,1.0,hiv,classification,0.744302,,1.358511,-21,0,0.0880205184221267,4,6
ChemBerta_Medium_30m,1.0,hiv,classification,0.769544,,5.400732,-26,1,0.1207073554396629,6,4
ChemBerta_Medium_30m,1.0,hiv,classification,0.748896,,2.318332,-22,2,0.0825877711176872,1,5
ChemBerta_Medium_30m,1.0,hiv,classification,0.775919,,3.550234,-27,3,0.1021950915455818,5,3
ChemBerta_Medium_30m,1.0,hiv,classification,0.797665,,1.997258,-31,4,0.0800909250974655,0,0
ChemBerta_Medium_30m,1.0,hiv,classification,0.79178,,3.046357,-30,5,0.0830080509185791,3,1
ChemBerta_Medium_30m,1.0,hiv,classification,0.789003,,1.080522,-29,6,0.0827323570847511,2,2
ChemBerta_Medium_30m,1.0,lipo,regression,0.839617,0.677592,2.658639,-23,0,0.6817267537117004,6,6
