model_mtr_name,model_mtr_ep,dataset_name,dataset_type,metric_1,metric_2,p_value_mantissa,p_value_exponent,epoch,loss,loss_ranking,metric_1_ranking
ChemLlama_Small_10m,0.0,bace_classification,classification,0.73442,,4.128459,-7,0,0.7451571226119995,6,6
ChemLlama_Small_10m,0.0,bace_classification,classification,0.780435,,6.376364,-10,1,0.6845230460166931,5,5
ChemLlama_Small_10m,0.0,bace_classification,classification,0.809783,,4.025949,-12,2,0.6578658223152161,1,3
ChemLlama_Small_10m,0.0,bace_classification,classification,0.823007,,3.097827,-13,3,0.6744157671928406,4,0
ChemLlama_Small_10m,0.0,bace_classification,classification,0.796014,,4.796944,-11,4,0.6435133218765259,0,4
ChemLlama_Small_10m,0.0,bace_classification,classification,0.817935,,8.472397,-13,5,0.6622537970542908,2,2
ChemLlama_Small_10m,0.0,bace_classification,classification,0.821377,,4.293983,-13,6,0.6634633541107178,3,1
ChemLlama_Small_10m,0.0,bace_regression,regression,1.22224,1.032504,8.913267,-16,0,0.3584653735160827,0,6
ChemLlama_Small_10m,0.0,bace_regression,regression,0.876532,0.723225,1.127046,-26,1,0.3960843980312347,1,3
ChemLlama_Small_10m,0.0,bace_regression,regression,0.797459,0.645697,2.090678,-29,2,0.498008131980896,6,1
ChemLlama_Small_10m,0.0,bace_regression,regression,0.743884,0.580871,2.874387,-28,3,0.4765893220901489,5,0
ChemLlama_Small_10m,0.0,bace_regression,regression,0.862071,0.682821,7.664272,-26,4,0.4483203589916229,4,2
ChemLlama_Small_10m,0.0,bace_regression,regression,0.889627,0.7248,1.757749,-29,5,0.4417774081230163,2,5
ChemLlama_Small_10m,0.0,bace_regression,regression,0.884114,0.712683,1.739352,-28,6,0.4444973170757293,3,4
ChemLlama_Small_10m,0.0,delaney,regression,0.520651,0.429914,2.5579,-33,0,0.484978437423706,5,3
ChemLlama_Small_10m,0.0,delaney,regression,0.676346,0.549859,3.746166,-26,1,0.5029274821281433,6,6
ChemLlama_Small_10m,0.0,delaney,regression,0.518143,0.414431,7.266696,-36,2,0.4350379407405853,4,2
ChemLlama_Small_10m,0.0,delaney,regression,0.532257,0.438052,3.424381,-32,3,0.4331865012645721,3,4
ChemLlama_Small_10m,0.0,delaney,regression,0.564754,0.452208,1.762759,-32,4,0.4020067155361175,0,5
ChemLlama_Small_10m,0.0,delaney,regression,0.503023,0.401274,9.42638,-35,5,0.4032942056655884,1,1
ChemLlama_Small_10m,0.0,delaney,regression,0.440968,0.362303,4.273267,-41,6,0.4040726125240326,2,0
ChemLlama_Small_10m,0.0,hiv,classification,0.731268,,1.705806,-19,0,0.102339819073677,6,5
ChemLlama_Small_10m,0.0,hiv,classification,0.744978,,1.049569,-21,1,0.0856461226940155,5,3
ChemLlama_Small_10m,0.0,hiv,classification,0.664034,,1.664334,-10,2,0.085494540631771,4,6
ChemLlama_Small_10m,0.0,hiv,classification,0.758114,,6.028741,-24,3,0.0838864222168922,3,2
ChemLlama_Small_10m,0.0,hiv,classification,0.767101,,1.506223,-25,4,0.0818796753883361,2,0
ChemLlama_Small_10m,0.0,hiv,classification,0.76184,,1.326844,-24,5,0.0804922133684158,0,1
ChemLlama_Small_10m,0.0,hiv,classification,0.741797,,3.511841,-21,6,0.0815138891339302,1,4
ChemLlama_Small_10m,0.0,lipo,regression,0.80766,0.647222,2.93034,-23,0,0.7024632096290588,6,5
ChemLlama_Small_10m,0.0,lipo,regression,0.833235,0.684415,2.423507,-18,1,0.622211754322052,5,6
ChemLlama_Small_10m,0.0,lipo,regression,0.776058,0.62162,4.673406,-30,2,0.5932730436325073,4,2
ChemLlama_Small_10m,0.0,lipo,regression,0.80288,0.65128,6.382008,-29,3,0.5738558769226074,3,4
ChemLlama_Small_10m,0.0,lipo,regression,0.797812,0.623854,1.756612,-33,4,0.5694769024848938,2,3
ChemLlama_Small_10m,0.0,lipo,regression,0.762505,0.60938,4.810776,-33,5,0.5504494309425354,0,1
ChemLlama_Small_10m,0.0,lipo,regression,0.749877,0.589718,1.355687,-36,6,0.5525633692741394,1,0
ChemLlama_Small_10m,0.0,tox21_sr_p53,classification,0.738731,,5.691662,-8,0,0.1754131615161895,6,4
ChemLlama_Small_10m,0.0,tox21_sr_p53,classification,0.679041,,5.031753,-5,1,0.1715360283851623,5,6
ChemLlama_Small_10m,0.0,tox21_sr_p53,classification,0.690047,,1.660433,-5,2,0.1684760749340057,3,5
ChemLlama_Small_10m,0.0,tox21_sr_p53,classification,0.754488,,6.870405,-9,3,0.1596385985612869,0,2
ChemLlama_Small_10m,0.0,tox21_sr_p53,classification,0.769824,,7.672412,-10,4,0.162882924079895,1,0
ChemLlama_Small_10m,0.0,tox21_sr_p53,classification,0.762517,,2.217176,-9,5,0.166270226240158,2,1
ChemLlama_Small_10m,0.0,tox21_sr_p53,classification,0.740054,,4.791178,-8,6,0.1691882312297821,4,3
ChemLlama_Small_10m,1.0,bace_classification,classification,0.726993,,1.014987,-6,0,0.6994575262069702,0,5
ChemLlama_Small_10m,1.0,bace_classification,classification,0.724819,,1.311505,-6,1,0.7287823557853699,1,6
ChemLlama_Small_10m,1.0,bace_classification,classification,0.779529,,7.362158,-10,2,0.7519235014915466,3,4
ChemLlama_Small_10m,1.0,bace_classification,classification,0.796558,,4.365298,-11,3,0.8184351921081543,5,2
ChemLlama_Small_10m,1.0,bace_classification,classification,0.797826,,3.499338,-11,4,0.7411920428276062,2,1
ChemLlama_Small_10m,1.0,bace_classification,classification,0.803986,,1.169304,-11,5,0.810492217540741,4,0
ChemLlama_Small_10m,1.0,bace_classification,classification,0.786232,,2.498149,-10,6,0.8228651285171509,6,3
ChemLlama_Small_10m,1.0,bace_regression,regression,0.900616,0.745478,6.780931,-22,0,0.3986526429653168,0,2
ChemLlama_Small_10m,1.0,bace_regression,regression,1.04364,0.894008,9.277337,-22,1,0.4732070863246918,1,5
ChemLlama_Small_10m,1.0,bace_regression,regression,0.861577,0.693572,7.038152,-24,2,0.5781819820404053,6,0
ChemLlama_Small_10m,1.0,bace_regression,regression,0.887159,0.747218,3.593336,-25,3,0.5058583617210388,5,1
ChemLlama_Small_10m,1.0,bace_regression,regression,1.096388,0.872335,9.026834,-19,4,0.497911274433136,3,6
ChemLlama_Small_10m,1.0,bace_regression,regression,0.939695,0.755434,1.962975,-24,5,0.501006543636322,4,4
ChemLlama_Small_10m,1.0,bace_regression,regression,0.927448,0.727474,1.609364,-22,6,0.4927519857883453,2,3
ChemLlama_Small_10m,1.0,delaney,regression,0.70685,0.562735,8.738324,-31,0,0.6152390837669373,6,6
ChemLlama_Small_10m,1.0,delaney,regression,0.662378,0.484693,1.175059,-31,1,0.4384837746620178,2,5
ChemLlama_Small_10m,1.0,delaney,regression,0.497792,0.385243,1.797745,-33,2,0.4585739374160766,4,0
ChemLlama_Small_10m,1.0,delaney,regression,0.565307,0.458656,1.692451,-29,3,0.4645757675170898,5,3
ChemLlama_Small_10m,1.0,delaney,regression,0.532784,0.425897,3.470873,-35,4,0.4475267231464386,3,1
ChemLlama_Small_10m,1.0,delaney,regression,0.600999,0.467577,3.175133,-33,5,0.4361508786678314,1,4
ChemLlama_Small_10m,1.0,delaney,regression,0.550445,0.437968,9.077796,-35,6,0.4310340583324432,0,2
ChemLlama_Small_10m,1.0,hiv,classification,0.719288,,1.142528,-17,0,0.0946978852152824,6,4
ChemLlama_Small_10m,1.0,hiv,classification,0.689179,,1.643005,-13,1,0.0838940516114234,4,6
ChemLlama_Small_10m,1.0,hiv,classification,0.710229,,2.362861,-16,2,0.092463731765747,5,5
ChemLlama_Small_10m,1.0,hiv,classification,0.756876,,9.920408,-24,3,0.0820955038070678,3,1
ChemLlama_Small_10m,1.0,hiv,classification,0.733239,,8.354838,-20,4,0.0815616175532341,2,3
ChemLlama_Small_10m,1.0,hiv,classification,0.778794,,1.017624,-27,5,0.0811186879873275,0,0
ChemLlama_Small_10m,1.0,hiv,classification,0.753864,,3.299663,-23,6,0.0812271758913993,1,2
ChemLlama_Small_10m,1.0,lipo,regression,0.843215,0.662746,6.03117,-24,0,0.6737550497055054,6,6
ChemLlama_Small_10m,1.0,lipo,regression,0.815816,0.641185,7.630906,-22,1,0.6200391054153442,5,5
ChemLlama_Small_10m,1.0,lipo,regression,0.761532,0.603662,3.501167,-34,2,0.6029335260391235,4,2
ChemLlama_Small_10m,1.0,lipo,regression,0.778626,0.607985,1.458391,-32,3,0.5864195227622986,3,4
ChemLlama_Small_10m,1.0,lipo,regression,0.768873,0.598532,1.476731,-37,4,0.5692357420921326,2,3
ChemLlama_Small_10m,1.0,lipo,regression,0.759938,0.61956,9.38385,-34,5,0.5578463673591614,1,1
ChemLlama_Small_10m,1.0,lipo,regression,0.752934,0.588602,4.397729,-41,6,0.5550829768180847,0,0
ChemLlama_Small_10m,1.0,tox21_sr_p53,classification,0.739122,,5.409833,-8,0,0.1788247227668762,6,5
ChemLlama_Small_10m,1.0,tox21_sr_p53,classification,0.718403,,7.110769,-7,1,0.1655763536691665,4,6
ChemLlama_Small_10m,1.0,tox21_sr_p53,classification,0.78089,,1.450825,-10,2,0.1648484021425247,3,2
ChemLlama_Small_10m,1.0,tox21_sr_p53,classification,0.760502,,2.954924,-9,3,0.1719298213720321,5,4
ChemLlama_Small_10m,1.0,tox21_sr_p53,classification,0.778033,,2.245363,-10,4,0.1570448279380798,0,3
ChemLlama_Small_10m,1.0,tox21_sr_p53,classification,0.789099,,4.027687,-11,5,0.1635293215513229,1,1
ChemLlama_Small_10m,1.0,tox21_sr_p53,classification,0.803203,,4.061064,-12,6,0.1638494431972503,2,0
ChemLlama_Small_10m,2.0,bace_classification,classification,0.645471,,0.00222,,0,0.828733503818512,6,6
ChemLlama_Small_10m,2.0,bace_classification,classification,0.701268,,1.736529,-5,1,0.7179001569747925,1,5
ChemLlama_Small_10m,2.0,bace_classification,classification,0.750906,,4.886938,-8,2,0.6832115054130554,0,4
ChemLlama_Small_10m,2.0,bace_classification,classification,0.785688,,2.730987,-10,3,0.7616157531738281,2,0
ChemLlama_Small_10m,2.0,bace_classification,classification,0.782065,,4.913774,-10,4,0.8033443093299866,3,1
ChemLlama_Small_10m,2.0,bace_classification,classification,0.775,,1.494795,-9,5,0.8134482502937317,4,3
ChemLlama_Small_10m,2.0,bace_classification,classification,0.775362,,1.413364,-9,6,0.8213778138160706,5,2
ChemLlama_Small_10m,2.0,bace_regression,regression,0.893234,0.749464,5.2136,-26,0,0.3988595008850097,0,2
ChemLlama_Small_10m,2.0,bace_regression,regression,0.934794,0.771081,1.738148,-23,1,0.4385952949523926,2,4
ChemLlama_Small_10m,2.0,bace_regression,regression,1.066705,0.863808,1.121144,-22,2,0.430935800075531,1,6
ChemLlama_Small_10m,2.0,bace_regression,regression,0.803546,0.651748,6.186336,-26,3,0.5627188682556152,6,0
ChemLlama_Small_10m,2.0,bace_regression,regression,0.856274,0.686656,1.664714,-23,4,0.4739804863929748,3,1
ChemLlama_Small_10m,2.0,bace_regression,regression,1.04426,0.821566,7.275371,-21,5,0.5083397626876831,5,5
ChemLlama_Small_10m,2.0,bace_regression,regression,0.897173,0.721936,6.637971,-26,6,0.4841773509979248,4,3
ChemLlama_Small_10m,2.0,delaney,regression,1.009074,0.759578,1.632055,-29,0,0.6867408156394958,6,6
ChemLlama_Small_10m,2.0,delaney,regression,0.72455,0.539545,1.455406,-28,1,0.4760389029979706,5,5
ChemLlama_Small_10m,2.0,delaney,regression,0.560622,0.457228,3.922697,-36,2,0.412322849035263,4,3
ChemLlama_Small_10m,2.0,delaney,regression,0.557811,0.463218,6.000111,-29,3,0.4003652930259704,3,2
ChemLlama_Small_10m,2.0,delaney,regression,0.501851,0.400846,2.875293,-33,4,0.3824314475059509,0,0
ChemLlama_Small_10m,2.0,delaney,regression,0.601508,0.461042,1.38441,-30,5,0.3873355090618133,2,4
ChemLlama_Small_10m,2.0,delaney,regression,0.54757,0.423909,1.122068,-33,6,0.3844087421894073,1,1
ChemLlama_Small_10m,2.0,hiv,classification,0.697049,,1.541819,-14,0,0.0969389900565147,6,5
ChemLlama_Small_10m,2.0,hiv,classification,0.733872,,6.636461,-20,1,0.0810829475522041,1,4
ChemLlama_Small_10m,2.0,hiv,classification,0.677472,,4.649911,-12,2,0.0792189538478851,0,6
ChemLlama_Small_10m,2.0,hiv,classification,0.778167,,1.338241,-27,3,0.0812043920159339,2,1
ChemLlama_Small_10m,2.0,hiv,classification,0.780784,,4.253725,-28,4,0.0829731822013855,4,0
ChemLlama_Small_10m,2.0,hiv,classification,0.758033,,6.229199,-24,5,0.0812419131398201,3,2
ChemLlama_Small_10m,2.0,hiv,classification,0.745588,,8.309428,-22,6,0.0832558944821357,5,3
ChemLlama_Small_10m,2.0,lipo,regression,0.835897,0.680214,2.376944,-26,0,0.6627775430679321,6,6
ChemLlama_Small_10m,2.0,lipo,regression,0.827814,0.655014,1.030051,-22,1,0.6361482739448547,5,5
ChemLlama_Small_10m,2.0,lipo,regression,0.786555,0.624191,1.448003,-33,2,0.588695764541626,4,2
ChemLlama_Small_10m,2.0,lipo,regression,0.788513,0.6316,5.301007,-28,3,0.5665726661682129,3,4
ChemLlama_Small_10m,2.0,lipo,regression,0.767101,0.606988,1.28444,-32,4,0.5608024001121521,2,0
ChemLlama_Small_10m,2.0,lipo,regression,0.787859,0.630976,3.799645,-29,5,0.5468409061431885,0,3
ChemLlama_Small_10m,2.0,lipo,regression,0.772812,0.61421,6.856499,-32,6,0.5482491850852966,1,1
ChemLlama_Small_10m,2.0,tox21_sr_p53,classification,0.74261,,3.425748,-8,0,0.1803072392940521,6,5
ChemLlama_Small_10m,2.0,tox21_sr_p53,classification,0.711457,,1.600753,-6,1,0.1682796478271484,2,6
ChemLlama_Small_10m,2.0,tox21_sr_p53,classification,0.777673,,2.371913,-10,2,0.1682447493076324,1,2
ChemLlama_Small_10m,2.0,tox21_sr_p53,classification,0.763269,,1.990657,-9,3,0.1763728559017181,5,4
ChemLlama_Small_10m,2.0,tox21_sr_p53,classification,0.782875,,1.068144,-10,4,0.1666593551635742,0,1
ChemLlama_Small_10m,2.0,tox21_sr_p53,classification,0.772982,,4.80486,-10,5,0.1716406941413879,3,3
ChemLlama_Small_10m,2.0,tox21_sr_p53,classification,0.815501,,4.983173,-13,6,0.173868328332901,4,0
ChemLlama_Small_10m,3.0,bace_classification,classification,0.7125,,5.289252,-6,0,0.9058233499526978,6,6
ChemLlama_Small_10m,3.0,bace_classification,classification,0.754167,,3.130068,-8,1,0.6984327435493469,0,5
ChemLlama_Small_10m,3.0,bace_classification,classification,0.805797,,8.41028,-12,2,0.7540605664253235,1,0
