model_mtr_name,model_mtr_ep,dataset_name,dataset_type,metric_1,metric_2,p_value_mantissa,p_value_exponent,epoch,loss,loss_ranking,metric_1_ranking
ChemLlama_Medium_10m,0.0,bace_classification,classification,0.703623,,1.362018,-5,0,0.7461673021316528,5,6
ChemLlama_Medium_10m,0.0,bace_classification,classification,0.756522,,2.257621,-8,1,0.7887172102928162,6,5
ChemLlama_Medium_10m,0.0,bace_classification,classification,0.772283,,2.267332,-9,2,0.7126756906509399,3,3
ChemLlama_Medium_10m,0.0,bace_classification,classification,0.756703,,2.2012,-8,3,0.6565637588500977,0,4
ChemLlama_Medium_10m,0.0,bace_classification,classification,0.782609,,4.502686,-10,4,0.7204443216323853,4,1
ChemLlama_Medium_10m,0.0,bace_classification,classification,0.777174,,1.066332,-9,5,0.689749538898468,2,2
ChemLlama_Medium_10m,0.0,bace_classification,classification,0.786957,,2.217367,-10,6,0.6841130256652832,1,0
ChemLlama_Medium_10m,0.0,bace_regression,regression,0.834954,0.689535,3.889042,-25,0,0.483167439699173,4,0
ChemLlama_Medium_10m,0.0,bace_regression,regression,0.98646,0.797598,2.689622,-23,1,0.4652383029460907,2,5
ChemLlama_Medium_10m,0.0,bace_regression,regression,1.092564,0.877666,4.196086,-22,2,0.5705355405807495,6,6
ChemLlama_Medium_10m,0.0,bace_regression,regression,0.880754,0.679566,7.904195,-23,3,0.4380696415901184,0,2
ChemLlama_Medium_10m,0.0,bace_regression,regression,0.983662,0.740524,1.820521,-21,4,0.5006012320518494,5,4
ChemLlama_Medium_10m,0.0,bace_regression,regression,0.87646,0.681349,7.02778,-23,5,0.4436034262180328,1,1
ChemLlama_Medium_10m,0.0,bace_regression,regression,0.89199,0.686872,8.570311,-23,6,0.4658784568309784,3,3
ChemLlama_Medium_10m,0.0,delaney,regression,0.603284,0.47696,1.823949,-28,0,0.4712712168693542,5,5
ChemLlama_Medium_10m,0.0,delaney,regression,0.69469,0.548236,1.48332,-30,1,0.5374897718429565,6,6
ChemLlama_Medium_10m,0.0,delaney,regression,0.539911,0.445015,3.502701,-34,2,0.4593011736869812,4,4
ChemLlama_Medium_10m,0.0,delaney,regression,0.48622,0.394076,1.297976,-36,3,0.4576627612113952,3,3
ChemLlama_Medium_10m,0.0,delaney,regression,0.462665,0.38139,2.420925,-38,4,0.4436723291873932,2,2
ChemLlama_Medium_10m,0.0,delaney,regression,0.447941,0.365696,5.64864,-39,5,0.4242729246616363,1,0
ChemLlama_Medium_10m,0.0,delaney,regression,0.451935,0.369258,1.280004,-38,6,0.4241423606872558,0,1
ChemLlama_Medium_10m,0.0,hiv,classification,0.56054,,0.018616,,0,0.0926826298236846,6,6
ChemLlama_Medium_10m,0.0,hiv,classification,0.585378,,0.000901,,1,0.0920520275831222,5,5
ChemLlama_Medium_10m,0.0,hiv,classification,0.767402,,1.327961,-25,2,0.0825936570763588,1,1
