model_mtr_name,model_mtr_ep,dataset_name,dataset_type,metric_1,metric_2,p_value_mantissa,p_value_exponent,epoch,loss,loss_ranking,metric_1_ranking
ChemBart_Medium_10m,0.0,bace_classification,classification,0.619203,,0.012643,,0,0.8295485377311707,6,6
ChemBart_Medium_10m,0.0,bace_classification,classification,0.808152,,5.452632,-12,1,0.6599023938179016,0,0
ChemBart_Medium_10m,0.0,bace_classification,classification,0.802536,,1.518437,-11,2,0.6791906356811523,2,2
ChemBart_Medium_10m,0.0,bace_classification,classification,0.779891,,6.951352,-10,3,0.7128326892852783,5,5
ChemBart_Medium_10m,0.0,bace_classification,classification,0.801449,,1.844618,-11,4,0.6696730256080627,1,3
ChemBart_Medium_10m,0.0,bace_classification,classification,0.801268,,1.905208,-11,5,0.6924911737442017,3,4
ChemBart_Medium_10m,0.0,bace_classification,classification,0.805616,,8.693338,-12,6,0.6969901323318481,4,1
ChemBart_Medium_10m,0.0,bace_regression,regression,0.953428,0.790933,2.058274,-26,0,0.4076346755027771,0,5
ChemBart_Medium_10m,0.0,bace_regression,regression,0.914911,0.743116,2.207163,-25,1,0.4341660141944885,1,2
ChemBart_Medium_10m,0.0,bace_regression,regression,0.951023,0.76716,3.449289,-25,2,0.5206592082977295,5,4
ChemBart_Medium_10m,0.0,bace_regression,regression,1.169634,0.919727,1.116513,-17,3,0.550597071647644,6,6
ChemBart_Medium_10m,0.0,bace_regression,regression,0.858285,0.679136,3.789962,-26,4,0.452851265668869,2,0
ChemBart_Medium_10m,0.0,bace_regression,regression,0.906337,0.695918,6.842273,-24,5,0.471737802028656,3,1
ChemBart_Medium_10m,0.0,bace_regression,regression,0.929354,0.719345,1.989126,-23,6,0.4788468182086944,4,3
ChemBart_Medium_10m,0.0,delaney,regression,0.919958,0.703445,1.469152,-21,0,0.6318404078483582,6,6
ChemBart_Medium_10m,0.0,delaney,regression,0.534053,0.44558,4.109936,-32,1,0.4817283451557159,3,2
ChemBart_Medium_10m,0.0,delaney,regression,0.541742,0.420357,1.921428,-39,2,0.4981143772602081,5,3
ChemBart_Medium_10m,0.0,delaney,regression,0.796275,0.5339,1.771959,-36,3,0.4883027970790863,4,5
ChemBart_Medium_10m,0.0,delaney,regression,0.570431,0.436914,2.302323,-36,4,0.3960595726966858,2,4
ChemBart_Medium_10m,0.0,delaney,regression,0.459396,0.36886,1.782092,-38,5,0.3838743567466736,0,0
ChemBart_Medium_10m,0.0,delaney,regression,0.459737,0.370696,8.898401,-39,6,0.3846904337406158,1,1
ChemBart_Medium_10m,0.0,hiv,classification,0.677186,,5.032043,-12,0,0.0808772444725036,4,6
ChemBart_Medium_10m,0.0,hiv,classification,0.741185,,4.422685,-21,1,0.0870336145162582,6,5
ChemBart_Medium_10m,0.0,hiv,classification,0.78161,,2.954822,-28,2,0.0856501534581184,5,2
ChemBart_Medium_10m,0.0,hiv,classification,0.762929,,8.487298,-25,3,0.0781478211283683,1,4
ChemBart_Medium_10m,0.0,hiv,classification,0.769643,,5.1788,-26,4,0.0801130756735801,3,3
ChemBart_Medium_10m,0.0,hiv,classification,0.781755,,2.771741,-28,5,0.0782524645328521,2,1
ChemBart_Medium_10m,0.0,hiv,classification,0.781811,,2.704006,-28,6,0.0781203210353851,0,0
ChemBart_Medium_10m,0.0,lipo,regression,0.811965,0.639504,1.120425,-26,0,0.6755287051200867,6,5
ChemBart_Medium_10m,0.0,lipo,regression,0.826058,0.649017,4.381798,-23,1,0.6478878259658813,5,6
ChemBart_Medium_10m,0.0,lipo,regression,0.779791,0.607699,6.558969,-33,2,0.6098212599754333,4,4
ChemBart_Medium_10m,0.0,lipo,regression,0.754042,0.592023,1.569621,-36,3,0.5796429514884949,3,3
ChemBart_Medium_10m,0.0,lipo,regression,0.751101,0.582891,9.866246,-42,4,0.5539848208427429,2,2
ChemBart_Medium_10m,0.0,lipo,regression,0.746112,0.585775,4.740963,-40,5,0.5471508502960205,1,1
ChemBart_Medium_10m,0.0,lipo,regression,0.74257,0.580335,9.081272,-41,6,0.5458874106407166,0,0
ChemBart_Medium_10m,0.0,tox21_sr_p53,classification,0.753466,,7.913975,-9,0,0.2023594081401825,6,6
ChemBart_Medium_10m,0.0,tox21_sr_p53,classification,0.787025,,5.589106,-11,1,0.1772851794958114,5,4
ChemBart_Medium_10m,0.0,tox21_sr_p53,classification,0.75551,,5.960934,-9,2,0.1700759083032608,1,5
ChemBart_Medium_10m,0.0,tox21_sr_p53,classification,0.805217,,2.897975,-12,3,0.1757619976997375,3,3
ChemBart_Medium_10m,0.0,tox21_sr_p53,classification,0.813096,,7.565686,-13,4,0.1682115495204925,0,0
ChemBart_Medium_10m,0.0,tox21_sr_p53,classification,0.808796,,1.581982,-12,5,0.1742590963840484,2,1
ChemBart_Medium_10m,0.0,tox21_sr_p53,classification,0.808465,,1.673566,-12,6,0.1771505326032638,4,2
ChemBart_Medium_10m,1.0,bace_classification,classification,0.770109,,3.150245,-9,0,0.709448516368866,1,6
ChemBart_Medium_10m,1.0,bace_classification,classification,0.792029,,9.496699,-11,1,0.7058278322219849,0,2
ChemBart_Medium_10m,1.0,bace_classification,classification,0.786413,,2.424892,-10,2,0.7296172976493835,3,4
ChemBart_Medium_10m,1.0,bace_classification,classification,0.77971,,7.153908,-10,3,0.7826987504959106,6,5
ChemBart_Medium_10m,1.0,bace_classification,classification,0.786957,,2.217367,-10,4,0.7708783149719238,5,3
ChemBart_Medium_10m,1.0,bace_classification,classification,0.79837,,3.181456,-11,5,0.7295606732368469,2,0
ChemBart_Medium_10m,1.0,bace_classification,classification,0.79529,,5.437212,-11,6,0.7374753952026367,4,1
ChemBart_Medium_10m,1.0,bace_regression,regression,0.872857,0.738142,3.50595,-25,0,0.4145257174968719,0,0
ChemBart_Medium_10m,1.0,bace_regression,regression,0.905752,0.75212,4.265036,-26,1,0.4787890613079071,2,2
ChemBart_Medium_10m,1.0,bace_regression,regression,1.144312,0.92209,5.22522,-20,2,0.5166689157485962,6,6
ChemBart_Medium_10m,1.0,bace_regression,regression,1.018798,0.811502,6.38435,-22,3,0.4857672452926636,4,5
ChemBart_Medium_10m,1.0,bace_regression,regression,0.885224,0.716993,2.867032,-25,4,0.4653446078300476,1,1
ChemBart_Medium_10m,1.0,bace_regression,regression,0.923912,0.732503,2.555528,-24,5,0.4906844198703766,5,4
ChemBart_Medium_10m,1.0,bace_regression,regression,0.910317,0.722025,2.002918,-24,6,0.4799121022224426,3,3
ChemBart_Medium_10m,1.0,delaney,regression,0.81339,0.633409,1.239232,-23,0,0.6017114520072937,6,6
ChemBart_Medium_10m,1.0,delaney,regression,0.605729,0.477766,1.487674,-35,1,0.5692741870880127,5,5
ChemBart_Medium_10m,1.0,delaney,regression,0.464055,0.377506,5.353195,-36,2,0.409065306186676,2,4
ChemBart_Medium_10m,1.0,delaney,regression,0.432421,0.345303,1.203297,-40,3,0.4279389083385467,4,3
ChemBart_Medium_10m,1.0,delaney,regression,0.424203,0.350971,1.146391,-39,4,0.4138701558113098,3,2
ChemBart_Medium_10m,1.0,delaney,regression,0.419581,0.350965,1.781692,-40,5,0.4068185687065124,0,1
ChemBart_Medium_10m,1.0,delaney,regression,0.417699,0.347019,2.117217,-40,6,0.4088343977928161,1,0
ChemBart_Medium_10m,1.0,hiv,classification,0.749524,,1.816075,-22,0,0.0843850225210189,3,3
ChemBart_Medium_10m,1.0,hiv,classification,0.74588,,7.430313,-22,1,0.09040517359972,6,4
ChemBart_Medium_10m,1.0,hiv,classification,0.722741,,3.480438,-18,2,0.0871306508779525,5,6
ChemBart_Medium_10m,1.0,hiv,classification,0.771533,,2.326255,-26,3,0.0845402032136917,4,0
ChemBart_Medium_10m,1.0,hiv,classification,0.75892,,4.354476,-24,4,0.0789989903569221,0,1
ChemBart_Medium_10m,1.0,hiv,classification,0.744263,,1.378658,-21,5,0.081556387245655,1,5
