model_mtr_name,model_mtr_ep,dataset_name,dataset_type,metric_1,metric_2,p_value_mantissa,p_value_exponent,epoch,loss,loss_ranking,metric_1_ranking
ChemBerta_Small_10m,0.0,bace_classification,classification,0.773732,,1.816983,-9,0,0.6981251835823059,5,6
ChemBerta_Small_10m,0.0,bace_classification,classification,0.820109,,5.524077,-13,1,0.7006941437721252,6,0
ChemBerta_Small_10m,0.0,bace_classification,classification,0.793116,,7.894427,-11,2,0.6807163953781128,2,4
ChemBerta_Small_10m,0.0,bace_classification,classification,0.807971,,5.63859,-12,3,0.6592061519622803,0,3
ChemBerta_Small_10m,0.0,bace_classification,classification,0.792572,,8.659769,-11,4,0.6732236742973328,1,5
ChemBerta_Small_10m,0.0,bace_classification,classification,0.814312,,1.708531,-12,5,0.6924351453781128,4,2
ChemBerta_Small_10m,0.0,bace_classification,classification,0.815761,,1.292746,-12,6,0.6867713928222656,3,1
ChemBerta_Small_10m,0.0,bace_regression,regression,1.179066,0.965518,1.972408,-17,0,0.4078167080879211,1,6
ChemBerta_Small_10m,0.0,bace_regression,regression,0.863378,0.70563,3.440538,-27,1,0.4072566032409668,0,3
ChemBerta_Small_10m,0.0,bace_regression,regression,0.771377,0.621243,1.108433,-29,2,0.4189698696136474,2,1
ChemBerta_Small_10m,0.0,bace_regression,regression,0.747083,0.599329,3.727531,-26,3,0.4583527147769928,3,0
ChemBerta_Small_10m,0.0,bace_regression,regression,0.86565,0.68969,2.917625,-25,4,0.4898149967193603,6,4
ChemBerta_Small_10m,0.0,bace_regression,regression,1.081522,0.860769,5.913338,-16,5,0.4699737727642059,4,5
ChemBerta_Small_10m,0.0,bace_regression,regression,0.805212,0.643311,5.86043,-28,6,0.4771276414394378,5,2
ChemBerta_Small_10m,0.0,delaney,regression,0.513475,0.405129,5.322687,-35,0,0.4604630172252655,4,2
ChemBerta_Small_10m,0.0,delaney,regression,0.824366,0.660862,2.003985,-31,1,0.5313777327537537,6,6
ChemBerta_Small_10m,0.0,delaney,regression,0.617817,0.489626,2.481417,-37,2,0.5070446729660034,5,4
ChemBerta_Small_10m,0.0,delaney,regression,0.745035,0.578491,7.709171,-37,3,0.4398074150085449,3,5
ChemBerta_Small_10m,0.0,delaney,regression,0.582478,0.464739,5.722068,-38,4,0.4241312146186828,2,3
ChemBerta_Small_10m,0.0,delaney,regression,0.467175,0.372011,7.194588,-40,5,0.4182948470115661,0,0
ChemBerta_Small_10m,0.0,delaney,regression,0.47641,0.36805,2.736178,-36,6,0.4187811315059662,1,1
ChemBerta_Small_10m,0.0,hiv,classification,0.713567,,7.854891,-17,0,0.1339872330427169,6,6
ChemBerta_Small_10m,0.0,hiv,classification,0.748415,,2.794053,-22,1,0.0831882059574127,4,4
ChemBerta_Small_10m,0.0,hiv,classification,0.747627,,3.790587,-22,2,0.0884091854095459,5,5
ChemBerta_Small_10m,0.0,hiv,classification,0.771635,,2.2272,-26,3,0.0799914523959159,0,1
ChemBerta_Small_10m,0.0,hiv,classification,0.753943,,3.197666,-23,4,0.0826001688838005,3,3
ChemBerta_Small_10m,0.0,hiv,classification,0.765285,,3.207485,-25,5,0.0801942124962806,1,2
ChemBerta_Small_10m,0.0,hiv,classification,0.777253,,1.991357,-27,6,0.08023102581501,2,0
ChemBerta_Small_10m,0.0,lipo,regression,0.806583,0.639876,1.287432,-25,0,0.693323016166687,6,6
ChemBerta_Small_10m,0.0,lipo,regression,0.783761,0.626482,1.80645,-28,1,0.6314733624458313,5,5
ChemBerta_Small_10m,0.0,lipo,regression,0.781596,0.626842,2.473869,-32,2,0.613684892654419,3,4
ChemBerta_Small_10m,0.0,lipo,regression,0.756582,0.585018,2.165943,-40,3,0.6205644011497498,4,3
ChemBerta_Small_10m,0.0,lipo,regression,0.736472,0.576012,1.608363,-40,4,0.5880697965621948,2,1
ChemBerta_Small_10m,0.0,lipo,regression,0.738528,0.577301,1.395861,-42,5,0.5672031044960022,1,2
ChemBerta_Small_10m,0.0,lipo,regression,0.734916,0.573764,1.775872,-43,6,0.5659497380256653,0,0
ChemBerta_Small_10m,0.0,tox21_sr_p53,classification,0.726462,,2.684519,-7,0,0.1920107901096344,6,6
ChemBerta_Small_10m,0.0,tox21_sr_p53,classification,0.759059,,3.624945,-9,1,0.172335535287857,1,5
ChemBerta_Small_10m,0.0,tox21_sr_p53,classification,0.778515,,2.086825,-10,2,0.1696861982345581,0,2
ChemBerta_Small_10m,0.0,tox21_sr_p53,classification,0.776951,,2.646214,-10,3,0.1746352612972259,3,3
ChemBerta_Small_10m,0.0,tox21_sr_p53,classification,0.771388,,6.089553,-10,4,0.1757493317127227,5,4
ChemBerta_Small_10m,0.0,tox21_sr_p53,classification,0.78498,,7.700063,-11,5,0.1730896085500717,2,0
ChemBerta_Small_10m,0.0,tox21_sr_p53,classification,0.781191,,1.385255,-10,6,0.1754336655139923,4,1
ChemBerta_Small_10m,1.0,bace_classification,classification,0.716667,,3.336266,-6,0,0.7200259566307068,6,6
ChemBerta_Small_10m,1.0,bace_classification,classification,0.769203,,3.608766,-9,1,0.6859123110771179,4,5
ChemBerta_Small_10m,1.0,bace_classification,classification,0.806884,,6.890505,-12,2,0.6812980771064758,3,0
