model_mtr_name,model_mtr_ep,dataset_name,dataset_type,metric_1,metric_2,p_value_mantissa,p_value_exponent,epoch,loss,loss_ranking,metric_1_ranking
ChemLlama_Small_30m,0.0,bace_classification,classification,0.678442,,0.000155,,0,0.7753466963768005,1,6
ChemLlama_Small_30m,0.0,bace_classification,classification,0.755072,,2.7618,-8,1,0.8140263557434082,3,5
ChemLlama_Small_30m,0.0,bace_classification,classification,0.776812,,1.128396,-9,2,0.7720192670822144,0,3
ChemLlama_Small_30m,0.0,bace_classification,classification,0.779348,,7.576254,-10,3,0.785849392414093,2,0
ChemLlama_Small_30m,0.0,bace_classification,classification,0.773007,,2.030149,-9,4,0.9032551050186156,6,4
ChemLlama_Small_30m,0.0,bace_classification,classification,0.778804,,8.25523,-10,5,0.8713944554328918,4,1
ChemLlama_Small_30m,0.0,bace_classification,classification,0.777174,,1.066332,-9,6,0.8877642154693604,5,2
ChemLlama_Small_30m,0.0,bace_regression,regression,0.981696,0.823465,1.425313,-24,0,0.4503905475139618,0,4
ChemLlama_Small_30m,0.0,bace_regression,regression,0.915258,0.728656,6.077569,-22,1,0.4661871790885925,2,2
ChemLlama_Small_30m,0.0,bace_regression,regression,1.022547,0.742075,2.855872,-19,2,0.4529749453067779,1,6
ChemLlama_Small_30m,0.0,bace_regression,regression,1.008026,0.739685,1.062839,-22,3,0.5608429908752441,6,5
ChemLlama_Small_30m,0.0,bace_regression,regression,0.928081,0.722122,2.860259,-23,4,0.5042682886123657,3,3
ChemLlama_Small_30m,0.0,bace_regression,regression,0.890605,0.696112,3.036219,-23,5,0.5072193145751953,4,1
ChemLlama_Small_30m,0.0,bace_regression,regression,0.881788,0.685601,1.705526,-23,6,0.5097063183784485,5,0
ChemLlama_Small_30m,0.0,delaney,regression,0.5446,0.452494,8.239724,-36,0,0.4596926569938659,4,5
ChemLlama_Small_30m,0.0,delaney,regression,0.531939,0.425017,8.936307,-35,1,0.4736546874046325,5,4
ChemLlama_Small_30m,0.0,delaney,regression,0.607867,0.477676,1.169085,-38,2,0.4898373782634735,6,6
ChemLlama_Small_30m,0.0,delaney,regression,0.449815,0.369302,2.161068,-40,3,0.4312475323677063,3,1
ChemLlama_Small_30m,0.0,delaney,regression,0.444461,0.367426,8.237874,-41,4,0.424840360879898,2,0
ChemLlama_Small_30m,0.0,delaney,regression,0.474078,0.376776,3.529277,-39,5,0.4224463999271393,0,3
ChemLlama_Small_30m,0.0,delaney,regression,0.469992,0.375557,1.847503,-39,6,0.4228106737136841,1,2
ChemLlama_Small_30m,0.0,hiv,classification,0.72686,,8.224557,-19,0,0.1540732681751251,6,5
ChemLlama_Small_30m,0.0,hiv,classification,0.739136,,9.528073,-21,1,0.0826417058706283,2,4
ChemLlama_Small_30m,0.0,hiv,classification,0.761623,,1.449625,-24,2,0.0890379473567009,5,3
ChemLlama_Small_30m,0.0,hiv,classification,0.724241,,2.064211,-18,3,0.0815407931804657,0,6
ChemLlama_Small_30m,0.0,hiv,classification,0.79695,,2.790297,-31,4,0.0829193070530891,3,0
ChemLlama_Small_30m,0.0,hiv,classification,0.786361,,3.561281,-29,5,0.0841856971383094,4,2
ChemLlama_Small_30m,0.0,hiv,classification,0.787035,,2.62988,-29,6,0.0826055780053138,1,1
ChemLlama_Small_30m,0.0,lipo,regression,0.845732,0.689024,3.912161,-21,0,0.6559615135192871,6,6
ChemLlama_Small_30m,0.0,lipo,regression,0.837353,0.67588,1.809036,-18,1,0.6460785865783691,5,5
ChemLlama_Small_30m,0.0,lipo,regression,0.784086,0.618582,1.025344,-36,2,0.6051032543182373,4,4
ChemLlama_Small_30m,0.0,lipo,regression,0.753404,0.603844,2.199245,-35,3,0.5971160531044006,3,2
ChemLlama_Small_30m,0.0,lipo,regression,0.754263,0.594781,1.058126,-37,4,0.5684177875518799,2,3
ChemLlama_Small_30m,0.0,lipo,regression,0.752412,0.589028,5.751248,-40,5,0.5656546950340271,1,1
