model_mtr_name,model_mtr_ep,dataset_name,dataset_type,metric_1,metric_2,p_value_mantissa,p_value_exponent,epoch,loss,loss_ranking,metric_1_ranking
ChemBart_Medium_30m,0.0,bace_classification,classification,0.563043,,0.190542,,0,0.9049067497253418,6,6
ChemBart_Medium_30m,0.0,bace_classification,classification,0.779891,,6.951352,-10,1,0.6693809032440186,0,5
ChemBart_Medium_30m,0.0,bace_classification,classification,0.817754,,8.777758,-13,2,0.6780595779418945,1,0
ChemBart_Medium_30m,0.0,bace_classification,classification,0.816123,,1.205266,-12,3,0.7064180374145508,2,1
ChemBart_Medium_30m,0.0,bace_classification,classification,0.811051,,3.173805,-12,4,0.7724195122718811,5,4
ChemBart_Medium_30m,0.0,bace_classification,classification,0.81558,,1.338769,-12,5,0.7236599326133728,3,2
ChemBart_Medium_30m,0.0,bace_classification,classification,0.812681,,2.331901,-12,6,0.7494567632675171,4,3
ChemBart_Medium_30m,0.0,bace_regression,regression,0.933879,0.768117,8.272838,-26,0,0.4249836504459381,1,1
ChemBart_Medium_30m,0.0,bace_regression,regression,0.815331,0.660247,2.31485,-26,1,0.3743813335895538,0,0
ChemBart_Medium_30m,0.0,bace_regression,regression,1.048819,0.81983,1.094264,-18,2,0.4759236574172973,5,6
ChemBart_Medium_30m,0.0,bace_regression,regression,1.003187,0.799393,1.630001,-22,3,0.4721644818782806,4,3
ChemBart_Medium_30m,0.0,bace_regression,regression,1.022564,0.787018,4.702002,-20,4,0.4656209349632263,2,4
ChemBart_Medium_30m,0.0,bace_regression,regression,0.985075,0.762486,5.776546,-21,5,0.4721431136131286,3,2
ChemBart_Medium_30m,0.0,bace_regression,regression,1.031169,0.793498,1.567667,-20,6,0.4850939810276031,6,5
ChemBart_Medium_30m,0.0,delaney,regression,0.955266,0.708642,2.022948,-25,0,0.5982733368873596,6,6
ChemBart_Medium_30m,0.0,delaney,regression,0.510531,0.407877,4.794122,-33,1,0.4430972337722778,5,1
ChemBart_Medium_30m,0.0,delaney,regression,0.480778,0.39342,3.70838,-38,2,0.4140845835208893,4,0
ChemBart_Medium_30m,0.0,delaney,regression,0.516037,0.412138,2.349639,-36,3,0.3960948288440704,3,2
ChemBart_Medium_30m,0.0,delaney,regression,0.550146,0.428519,2.598857,-35,4,0.3814346194267273,0,3
ChemBart_Medium_30m,0.0,delaney,regression,0.565468,0.425929,2.420753,-35,5,0.3849131762981415,2,5
ChemBart_Medium_30m,0.0,delaney,regression,0.556361,0.420864,1.344438,-35,6,0.3842219114303589,1,4
ChemBart_Medium_30m,0.0,hiv,classification,0.697735,,1.248927,-14,0,0.0825433507561683,3,6
ChemBart_Medium_30m,0.0,hiv,classification,0.731812,,1.40145,-19,1,0.0854973495006561,5,5
ChemBart_Medium_30m,0.0,hiv,classification,0.761818,,1.338432,-24,2,0.0859457924962043,6,2
ChemBart_Medium_30m,0.0,hiv,classification,0.75395,,3.187884,-23,3,0.0833842381834983,4,3
ChemBart_Medium_30m,0.0,hiv,classification,0.74598,,7.149396,-22,4,0.0799851343035698,1,4
ChemBart_Medium_30m,0.0,hiv,classification,0.765606,,2.807768,-25,5,0.0804424732923507,2,1
ChemBart_Medium_30m,0.0,hiv,classification,0.767549,,1.248853,-25,6,0.0797560587525367,0,0
ChemBart_Medium_30m,0.0,lipo,regression,0.80039,0.634755,1.643755,-25,0,0.6816481351852417,6,5
ChemBart_Medium_30m,0.0,lipo,regression,0.821227,0.648378,1.223663,-32,1,0.6811612844467163,5,6
ChemBart_Medium_30m,0.0,lipo,regression,0.771337,0.613875,2.132844,-34,2,0.6186429262161255,4,3
ChemBart_Medium_30m,0.0,lipo,regression,0.776396,0.611413,1.545887,-33,3,0.6029043197631836,3,4
ChemBart_Medium_30m,0.0,lipo,regression,0.762496,0.592269,3.272003,-40,4,0.58620685338974,2,2
ChemBart_Medium_30m,0.0,lipo,regression,0.748876,0.591989,3.353382,-39,5,0.5714399814605713,1,1
ChemBart_Medium_30m,0.0,lipo,regression,0.743757,0.584738,1.431254,-40,6,0.5693283081054688,0,0
ChemBart_Medium_30m,0.0,tox21_sr_p53,classification,0.737348,,6.807476,-8,0,0.1986321806907653,6,6
ChemBart_Medium_30m,0.0,tox21_sr_p53,classification,0.77659,,2.794724,-10,1,0.1803863793611526,5,4
ChemBart_Medium_30m,0.0,tox21_sr_p53,classification,0.743001,,3.253382,-8,2,0.1719672530889511,2,5
ChemBart_Medium_30m,0.0,tox21_sr_p53,classification,0.797098,,1.112288,-11,3,0.1766949594020843,4,3
ChemBart_Medium_30m,0.0,tox21_sr_p53,classification,0.804375,,3.337844,-12,4,0.1656425893306732,0,2
ChemBart_Medium_30m,0.0,tox21_sr_p53,classification,0.80648,,2.342561,-12,5,0.1710886806249618,1,0
ChemBart_Medium_30m,0.0,tox21_sr_p53,classification,0.805097,,2.957149,-12,6,0.1736598461866378,3,1
ChemBart_Medium_30m,1.0,bace_classification,classification,0.778986,,8.022626,-10,0,0.7095746994018555,0,6
ChemBart_Medium_30m,1.0,bace_classification,classification,0.8125,,2.413484,-12,1,0.7211841940879822,1,1
ChemBart_Medium_30m,1.0,bace_classification,classification,0.813768,,1.895781,-12,2,0.8088749051094055,5,0
ChemBart_Medium_30m,1.0,bace_classification,classification,0.794022,,6.762046,-11,3,0.8153919577598572,6,4
ChemBart_Medium_30m,1.0,bace_classification,classification,0.788587,,1.692694,-10,4,0.8054567575454712,4,5
ChemBart_Medium_30m,1.0,bace_classification,classification,0.806703,,7.123833,-12,5,0.7568165063858032,2,2
ChemBart_Medium_30m,1.0,bace_classification,classification,0.799819,,2.464493,-11,6,0.7716673612594604,3,3
ChemBart_Medium_30m,1.0,bace_regression,regression,1.005293,0.85365,5.693793,-25,0,0.5443694591522217,6,6
ChemBart_Medium_30m,1.0,bace_regression,regression,0.884192,0.715734,5.698035,-29,1,0.4885716736316681,4,3
ChemBart_Medium_30m,1.0,bace_regression,regression,0.939574,0.767822,9.368485,-24,2,0.4526658356189728,0,5
ChemBart_Medium_30m,1.0,bace_regression,regression,0.871252,0.675735,1.704753,-25,3,0.4816261529922485,1,2
ChemBart_Medium_30m,1.0,bace_regression,regression,0.907325,0.685484,3.03641,-25,4,0.4822540879249573,2,4
ChemBart_Medium_30m,1.0,bace_regression,regression,0.867465,0.673854,6.703203,-26,5,0.4946187138557434,5,1
ChemBart_Medium_30m,1.0,bace_regression,regression,0.856349,0.663382,3.47533,-26,6,0.4856430888175964,3,0
ChemBart_Medium_30m,1.0,delaney,regression,0.698152,0.54366,9.736557,-26,0,0.5011935234069824,6,6
ChemBart_Medium_30m,1.0,delaney,regression,0.482226,0.394306,6.994932,-37,1,0.4651503562927246,5,4
ChemBart_Medium_30m,1.0,delaney,regression,0.55633,0.450127,6.431147,-33,2,0.4416846930980682,4,5
ChemBart_Medium_30m,1.0,delaney,regression,0.463138,0.367508,5.785226,-38,3,0.4182004630565643,3,3
ChemBart_Medium_30m,1.0,delaney,regression,0.462218,0.383136,1.013003,-37,4,0.3836405277252197,2,2
ChemBart_Medium_30m,1.0,delaney,regression,0.433589,0.356284,1.395944,-38,5,0.3772587478160858,0,1
ChemBart_Medium_30m,1.0,delaney,regression,0.433582,0.357192,1.956964,-38,6,0.3812136054039001,1,0
ChemBart_Medium_30m,1.0,hiv,classification,0.761241,,1.694824,-24,0,0.0986291617155075,6,3
ChemBart_Medium_30m,1.0,hiv,classification,0.780894,,4.052506,-28,1,0.093731939792633,5,1
ChemBart_Medium_30m,1.0,hiv,classification,0.760874,,1.968587,-24,2,0.0857935175299644,3,4
ChemBart_Medium_30m,1.0,hiv,classification,0.784718,,7.435544,-29,3,0.090369738638401,4,0
ChemBart_Medium_30m,1.0,hiv,classification,0.76806,,1.007825,-25,4,0.0795063450932502,0,2
ChemBart_Medium_30m,1.0,hiv,classification,0.753703,,3.516106,-23,5,0.0826620832085609,2,5
ChemBart_Medium_30m,1.0,hiv,classification,0.746838,,5.141263,-22,6,0.0826521068811416,1,6
ChemBart_Medium_30m,1.0,lipo,regression,0.822821,0.646677,6.645311,-22,0,0.6767212748527527,6,6
ChemBart_Medium_30m,1.0,lipo,regression,0.776462,0.62984,1.017264,-29,1,0.6110986471176147,5,5
ChemBart_Medium_30m,1.0,lipo,regression,0.752455,0.599115,8.675805,-33,2,0.5900853276252747,3,4
ChemBart_Medium_30m,1.0,lipo,regression,0.751662,0.588391,2.543385,-42,3,0.6007798910140991,4,3
ChemBart_Medium_30m,1.0,lipo,regression,0.714931,0.569762,5.626512,-42,4,0.5589537024497986,2,0
ChemBart_Medium_30m,1.0,lipo,regression,0.721587,0.570407,2.540977,-40,5,0.5464524030685425,0,1
ChemBart_Medium_30m,1.0,lipo,regression,0.725664,0.57291,2.623555,-41,6,0.5482046604156494,1,2
ChemBart_Medium_30m,1.0,tox21_sr_p53,classification,0.72129,,5.036577,-7,0,0.1765706688165664,5,6
ChemBart_Medium_30m,1.0,tox21_sr_p53,classification,0.736746,,7.356072,-8,1,0.1779933273792266,6,5
ChemBart_Medium_30m,1.0,tox21_sr_p53,classification,0.786393,,6.172047,-11,2,0.1752606183290481,4,4
ChemBart_Medium_30m,1.0,tox21_sr_p53,classification,0.787025,,5.589106,-11,3,0.1660093516111374,1,3
ChemBart_Medium_30m,1.0,tox21_sr_p53,classification,0.801158,,5.705492,-12,4,0.1654381901025772,0,2
