model_mtr_name,model_mtr_ep,dataset_name,dataset_type,metric_1,metric_2,p_value_mantissa,p_value_exponent,epoch,loss,loss_ranking,metric_1_ranking
ChemBerta_Medium_20m,0.0,bace_classification,classification,0.794022,,6.762046,-11,0,0.662994384765625,1,5
ChemBerta_Medium_20m,0.0,bace_classification,classification,0.790036,,1.328824,-10,1,0.7252579927444458,2,6
ChemBerta_Medium_20m,0.0,bace_classification,classification,0.811594,,2.86478,-12,2,0.6531094908714294,0,0
ChemBerta_Medium_20m,0.0,bace_classification,classification,0.805254,,9.287435,-12,3,0.7389385104179382,4,4
ChemBerta_Medium_20m,0.0,bace_classification,classification,0.810145,,3.762109,-12,4,0.7355736494064331,3,2
ChemBerta_Medium_20m,0.0,bace_classification,classification,0.808514,,5.098397,-12,5,0.7389564514160156,5,3
ChemBerta_Medium_20m,0.0,bace_classification,classification,0.81087,,3.283826,-12,6,0.7549970746040344,6,1
ChemBerta_Medium_20m,0.0,bace_regression,regression,0.976311,0.825237,1.030149,-24,0,0.4131402969360351,0,5
ChemBerta_Medium_20m,0.0,bace_regression,regression,0.958017,0.776975,1.949579,-22,1,0.4389703571796417,1,4
ChemBerta_Medium_20m,0.0,bace_regression,regression,1.096611,0.815182,9.016776,-19,2,0.512915849685669,6,6
ChemBerta_Medium_20m,0.0,bace_regression,regression,0.863922,0.692246,1.288729,-24,3,0.4691470265388489,5,0
ChemBerta_Medium_20m,0.0,bace_regression,regression,0.900097,0.706684,1.725541,-22,4,0.4633510708808899,4,2
ChemBerta_Medium_20m,0.0,bace_regression,regression,0.890602,0.697753,2.353668,-22,5,0.4440961480140686,2,1
ChemBerta_Medium_20m,0.0,bace_regression,regression,0.911652,0.717636,1.195472,-21,6,0.449075311422348,3,3
ChemBerta_Medium_20m,0.0,delaney,regression,0.751431,0.611215,2.74665,-28,0,0.522219181060791,6,6
ChemBerta_Medium_20m,0.0,delaney,regression,0.521049,0.404579,9.158908,-34,1,0.441826730966568,5,5
ChemBerta_Medium_20m,0.0,delaney,regression,0.469683,0.367093,2.246346,-37,2,0.4288011789321899,3,4
ChemBerta_Medium_20m,0.0,delaney,regression,0.452611,0.370013,1.876733,-39,3,0.4330319762229919,4,2
ChemBerta_Medium_20m,0.0,delaney,regression,0.453161,0.3546,2.4535,-40,4,0.4130467772483825,2,3
ChemBerta_Medium_20m,0.0,delaney,regression,0.422392,0.345013,5.678394,-42,5,0.3932971358299255,1,0
ChemBerta_Medium_20m,0.0,delaney,regression,0.423701,0.343754,5.960537,-42,6,0.3925428688526153,0,1
ChemBerta_Medium_20m,0.0,hiv,classification,0.713514,,7.994828,-17,0,0.0980309098958969,5,6
ChemBerta_Medium_20m,0.0,hiv,classification,0.722571,,3.691749,-18,1,0.0823986679315567,3,5
ChemBerta_Medium_20m,0.0,hiv,classification,0.730864,,1.972674,-19,2,0.10390006005764,6,3
ChemBerta_Medium_20m,0.0,hiv,classification,0.728502,,4.594098,-19,3,0.0785677805542945,0,4
ChemBerta_Medium_20m,0.0,hiv,classification,0.749149,,2.101191,-22,4,0.0866821184754371,4,2
ChemBerta_Medium_20m,0.0,hiv,classification,0.769905,,4.637123,-26,5,0.0795783475041389,1,1
ChemBerta_Medium_20m,0.0,hiv,classification,0.771591,,2.269662,-26,6,0.0813700184226036,2,0
ChemBerta_Medium_20m,0.0,lipo,regression,0.80425,0.641741,1.921103,-24,0,0.6681555509567261,6,6
ChemBerta_Medium_20m,0.0,lipo,regression,0.797453,0.642406,6.168054,-32,1,0.636944591999054,5,5
ChemBerta_Medium_20m,0.0,lipo,regression,0.747102,0.595637,2.468713,-35,2,0.6021227836608887,4,4
ChemBerta_Medium_20m,0.0,lipo,regression,0.743443,0.587149,3.154094,-39,3,0.5882294178009033,3,3
ChemBerta_Medium_20m,0.0,lipo,regression,0.71856,0.557292,4.624786,-45,4,0.5646758079528809,2,2
ChemBerta_Medium_20m,0.0,lipo,regression,0.714981,0.556672,8.519798,-45,5,0.5566020607948303,0,0
ChemBerta_Medium_20m,0.0,lipo,regression,0.715324,0.553428,1.085357,-45,6,0.5585143566131592,1,1
ChemBerta_Medium_20m,0.0,tox21_sr_p53,classification,0.73819,,6.105434,-8,0,0.1856988221406936,5,5
ChemBerta_Medium_20m,0.0,tox21_sr_p53,classification,0.695249,,9.617507,-6,1,0.186510220170021,6,6
ChemBerta_Medium_20m,0.0,tox21_sr_p53,classification,0.788979,,4.105199,-11,2,0.1715267300605774,1,4
ChemBerta_Medium_20m,0.0,tox21_sr_p53,classification,0.798752,,8.484272,-12,3,0.171579971909523,2,3
