model_mtr_name,model_mtr_ep,dataset_name,dataset_type,metric_1,metric_2,p_value_mantissa,p_value_exponent,epoch,loss,loss_ranking,metric_1_ranking
ChemBerta_Medium_30m,0.0,bace_classification,classification,0.795652,,5.107372,-11,0,0.6946977376937866,1,6
ChemBerta_Medium_30m,0.0,bace_classification,classification,0.799094,,2.800832,-11,1,0.721197783946991,2,5
ChemBerta_Medium_30m,0.0,bace_classification,classification,0.801268,,1.905208,-11,2,0.6555362343788147,0,4
ChemBerta_Medium_30m,0.0,bace_classification,classification,0.813225,,2.102892,-12,3,0.7428566217422485,3,1
ChemBerta_Medium_30m,0.0,bace_classification,classification,0.806884,,6.890505,-12,4,0.7676674723625183,6,3
ChemBerta_Medium_30m,0.0,bace_classification,classification,0.813225,,2.102892,-12,5,0.7488134503364563,4,1
ChemBerta_Medium_30m,0.0,bace_classification,classification,0.813587,,1.962514,-12,6,0.7643816471099854,5,0
ChemBerta_Medium_30m,0.0,bace_regression,regression,0.91716,0.784197,3.944194,-24,0,0.4167136251926422,0,0
ChemBerta_Medium_30m,0.0,bace_regression,regression,0.931804,0.755707,3.057355,-23,1,0.4893285930156708,4,2
ChemBerta_Medium_30m,0.0,bace_regression,regression,1.035233,0.78258,3.376437,-20,2,0.5469933152198792,6,6
ChemBerta_Medium_30m,0.0,bace_regression,regression,0.999298,0.771675,1.138943,-20,3,0.5270211696624756,5,5
ChemBerta_Medium_30m,0.0,bace_regression,regression,0.947387,0.717558,1.211334,-20,4,0.475705623626709,2,3
ChemBerta_Medium_30m,0.0,bace_regression,regression,0.918134,0.703927,5.559148,-22,5,0.4634146690368652,1,1
ChemBerta_Medium_30m,0.0,bace_regression,regression,0.951429,0.730554,8.025104,-21,6,0.4798826873302459,3,4
ChemBerta_Medium_30m,0.0,delaney,regression,0.676617,0.579058,3.928589,-29,0,0.504874587059021,6,6
ChemBerta_Medium_30m,0.0,delaney,regression,0.460012,0.362365,3.668025,-36,1,0.4236504137516022,4,3
ChemBerta_Medium_30m,0.0,delaney,regression,0.437142,0.358142,3.069287,-39,2,0.4068540036678314,0,0
ChemBerta_Medium_30m,0.0,delaney,regression,0.485069,0.400829,3.792732,-40,3,0.4239842593669891,5,5
ChemBerta_Medium_30m,0.0,delaney,regression,0.476168,0.377522,9.664854,-40,4,0.4115244150161743,1,4
ChemBerta_Medium_30m,0.0,delaney,regression,0.45623,0.364454,7.205244,-41,5,0.4165922105312347,3,2
ChemBerta_Medium_30m,0.0,delaney,regression,0.450457,0.360264,9.1062,-41,6,0.413065105676651,2,1
ChemBerta_Medium_30m,0.0,hiv,classification,0.582829,,0.00128,,0,0.092957466840744,5,6
ChemBerta_Medium_30m,0.0,hiv,classification,0.707586,,5.581457,-16,1,0.0864431858062744,4,5
ChemBerta_Medium_30m,0.0,hiv,classification,0.737905,,1.505661,-20,2,0.1026786789298057,6,4
ChemBerta_Medium_30m,0.0,hiv,classification,0.768315,,9.055845,-26,3,0.0756439045071601,0,0
ChemBerta_Medium_30m,0.0,hiv,classification,0.763985,,5.492529,-25,4,0.0775431543588638,3,3
ChemBerta_Medium_30m,0.0,hiv,classification,0.764999,,3.611099,-25,5,0.0757551044225692,1,1
ChemBerta_Medium_30m,0.0,hiv,classification,0.764677,,4.12718,-25,6,0.0764187574386596,2,2
ChemBerta_Medium_30m,0.0,lipo,regression,0.822912,0.657803,1.383005,-21,0,0.6895719170570374,6,6
ChemBerta_Medium_30m,0.0,lipo,regression,0.764832,0.609097,3.412738,-32,1,0.6159597039222717,5,5
ChemBerta_Medium_30m,0.0,lipo,regression,0.74619,0.592929,3.94087,-37,2,0.6108162999153137,4,4
ChemBerta_Medium_30m,0.0,lipo,regression,0.734667,0.570198,3.623729,-40,3,0.591713011264801,3,3
ChemBerta_Medium_30m,0.0,lipo,regression,0.72192,0.554286,9.134451,-44,4,0.5574541091918945,2,2
ChemBerta_Medium_30m,0.0,lipo,regression,0.711568,0.549763,1.307976,-46,5,0.5498921275138855,1,0
